TIF ID#,CNTYNAME,CNTY#,TIFNAME,PROJDATE,CITYNAME,SCHOOL DISTRICT,Base School,Unified/LC,CLASS,LOCATION,DESCRIPTION,Tax Year,base value,excess value,base value,excess value,base value,excess value,base value,excess value,Description,Base Value,Excess Value,Tax Rate,Excess Taxes,Base Taxes
55-9906,LANCASTER,55,TIF 17th & Q CREDIT UNION 9906,01/01/2011,LINCOLN,LINCOLN 1,55-0001,,3,Parcels #10-24-331-002-000 Lot 2 Chislett's Addition and Parcel #10-24-319-014-000 Lot 7-10 Block 11 Kinneys O St Add,"Construction of new credit union on northeast corner of 17th and Q. Publicy funded improvements will include acquistion, LES improvements, and right-of-way/streetscape improvements.",2019,0,0,584800,2605800,0,0,0,0,,584800,2605800,2.015115,52509.88,11784.39
55-9906,LANCASTER,55,TIF 17th & Q CREDIT UNION 9906,01/01/2011,LINCOLN,LINCOLN 1,55-0001,,3,Parcels #10-24-331-002-000 Lot 2 Chislett's Addition and Parcel #10-24-319-014-000 Lot 7-10 Block 11 Kinneys O St Add,"Construction of new credit union on northeast corner of 17th and Q. Publicy funded improvements will include acquistion, LES improvements, and right-of-way/streetscape improvements.",2020,0,0,584800,2769900,0,0,0,0,,584800,2769900,2.012986,55757.7,11771.94
55-9906,LANCASTER,55,TIF 17th & Q CREDIT UNION 9906,01/01/2011,LINCOLN,LINCOLN 1,55-0001,,3,Parcels #10-24-331-002-000 Lot 2 Chislett's Addition and Parcel #10-24-319-014-000 Lot 7-10 Block 11 Kinneys O St Add,"Construction of new credit union on northeast corner of 17th and Q. Publicy funded improvements will include acquistion, LES improvements, and right-of-way/streetscape improvements.",2021,0,0,584800,2769900,0,0,0,0,,584800,2769900,1.993016,55204.56,11655.16
55-9906,LANCASTER,55,TIF 17th & Q CREDIT UNION 9906,01/01/2011,LINCOLN,LINCOLN 1,55-0001,,3,Parcels #10-24-331-002-000 Lot 2 Chislett's Addition and Parcel #10-24-319-014-000 Lot 7-10 Block 11 Kinneys O St Add,"Construction of new credit union on northeast corner of 17th and Q. Publicy funded improvements will include acquistion, LES improvements, and right-of-way/streetscape improvements.",2022,0,0,584800,2769900,0,0,0,0,,584800,2769900,1.98857,55081.4,11629.16
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2012,0,0,16664800,557100,0,0,0,0,,16664800,557100,2.01954,11250.86,336552.3
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2013,0,0,16664800,1011100,0,0,0,0,,16664800,1011100,2.020638,20430.67,336735.28
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2014,0,0,16647000,1014700,0,0,0,0,,16647000,1014700,2.016437,20460.79,335676.27
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2015,0,0,15940700,1470700,434900,0,0,0,,16375600,1470700,2.027922,29824.66,332084.4
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2016,0,0,15586400,1510700,434900,0,0,0,,16021300,1510700,2.036758,30769.3,326315.11
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2017,0,0,15586400,1542500,434900,0,0,0,,16021300,1542500,2.025103,31237.22,324447.83
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2018,0,0,15723300,3343600,465800,27700,0,0,,16189100,3371300,2.005937,67626.16,324743.15
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2019,0,0,15723300,3343600,465800,27700,0,0,,16189100,3371300,2.015115,67935.58,326228.98
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2020,0,0,15775800,5425700,465800,78700,0,0,,16241600,5504400,2.012986,110802.8,326941.13
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2021,0,0,15775800,6918800,465800,121900,0,0,,16241600,7040700,1.993016,140322.28,323697.69
55-9908,LANCASTER,55,TIF YOLANDA AVENUE 9908,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Yolande Ave and North 20th Street area,"TIF funds used for rehabilitation of Yolande Avenue and N. 20th Street including sidewalk construction.Removed PID 11-13-108-002-000 from this project, per executive order 089635 in 2016, to become separate TIF project #9966.",2022,0,0,15779800,8056100,465800,148300,0,0,,16245600,8204400,1.98857,163150.24,323055.13
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2012,69000,223000,0,0,0,0,0,0,,69000,223000,2.01954,4503.57,1393.48
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2013,69000,796700,0,0,0,0,0,0,,69000,796700,2.020638,16098.42,1394.24
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2014,69000,791700,0,0,0,0,0,0,,69000,791700,2.016437,15964.13,1391.34
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2015,69000,841000,0,0,0,0,0,0,,69000,841000,2.027922,17054.82,1399.27
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2016,69000,841000,0,0,0,0,0,0,,69000,841000,2.036758,17129.14,1405.36
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2017,69000,842600,0,0,0,0,0,0,,69000,842600,2.025103,17063.52,1397.32
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2018,69000,842600,0,0,0,0,0,0,,69000,842600,2.005937,16902.04,1384.1
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2019,69000,993500,0,0,0,0,0,0,,69000,993500,2.015115,20020.18,1390.43
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2020,69000,993500,0,0,0,0,0,0,,69000,993500,2.012986,19999.02,1388.96
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2021,69000,1121200,0,0,0,0,0,0,,69000,1121200,1.993016,22345.7,1375.18
55-9910,LANCASTER,55,TIF ANTELOPE CRK VILLAGE 9910,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,Lots 2 - 7 Antelope Creek Village Addition,"TIF funds used to remove blight and substandard conditions and redevelop new housing for home ownership. Public improvements include site preparation, utilities, and streetscape in the public right-of-way.",2022,69000,1121200,0,0,0,0,0,0,,69000,1121200,1.98857,22295.86,1372.11
55-9912,LANCASTER,55,TIF WORLD'S FOREMOST BANK 9912,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,"Lots 1 and 2, University of Nebraska Technology Park, 4th Addition","TIF funds used to redevelope are with the construction of approximately 40,000 sq.ft. of commercial space. Public improvements include site acquistion, utility relocation, street construction, and site grading for water detention.",2012,0,0,4849400,5024900,0,0,0,0,,4849400,5024900,2.01954,101479.87,97935.57
55-9912,LANCASTER,55,TIF WORLD'S FOREMOST BANK 9912,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,"Lots 1 and 2, University of Nebraska Technology Park, 4th Addition","TIF funds used to redevelope are with the construction of approximately 40,000 sq.ft. of commercial space. Public improvements include site acquistion, utility relocation, street construction, and site grading for water detention.",2013,0,0,4849400,5748500,0,0,0,0,,4849400,5748500,2.020638,116156.38,97988.82
55-9912,LANCASTER,55,TIF WORLD'S FOREMOST BANK 9912,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,"Lots 1 and 2, University of Nebraska Technology Park, 4th Addition","TIF funds used to redevelope are with the construction of approximately 40,000 sq.ft. of commercial space. Public improvements include site acquistion, utility relocation, street construction, and site grading for water detention.",2014,0,0,4849400,5748500,0,0,0,0,,4849400,5748500,2.016437,115914.88,97785.1
55-9912,LANCASTER,55,TIF WORLD'S FOREMOST BANK 9912,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,"Lots 1 and 2, University of Nebraska Technology Park, 4th Addition","TIF funds used to redevelope are with the construction of approximately 40,000 sq.ft. of commercial space. Public improvements include site acquistion, utility relocation, street construction, and site grading for water detention.",2015,0,0,4849400,5482100,0,0,0,0,,4849400,5482100,2.027922,111172.72,98342.05
55-9912,LANCASTER,55,TIF WORLD'S FOREMOST BANK 9912,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,"Lots 1 and 2, University of Nebraska Technology Park, 4th Addition","TIF funds used to redevelope are with the construction of approximately 40,000 sq.ft. of commercial space. Public improvements include site acquistion, utility relocation, street construction, and site grading for water detention.",2016,0,0,4849400,5482100,0,0,0,0,,4849400,5482100,2.036758,111657.12,98770.54
55-9912,LANCASTER,55,TIF WORLD'S FOREMOST BANK 9912,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,"Lots 1 and 2, University of Nebraska Technology Park, 4th Addition","TIF funds used to redevelope are with the construction of approximately 40,000 sq.ft. of commercial space. Public improvements include site acquistion, utility relocation, street construction, and site grading for water detention.",2017,0,0,4849400,5482100,0,0,0,0,,4849400,5482100,2.025103,111018.18,98205.34
55-9912,LANCASTER,55,TIF WORLD'S FOREMOST BANK 9912,01/01/2012,LINCOLN,LINCOLN 1,55-0001,,3,"Lots 1 and 2, University of Nebraska Technology Park, 4th Addition","TIF funds used to redevelope are with the construction of approximately 40,000 sq.ft. of commercial space. Public improvements include site acquistion, utility relocation, street construction, and site grading for water detention.",2018,0,0,4849400,4996400,0,0,0,0,,4849400,4996400,2.005937,100224.64,97275.91
