"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2018 TIF Report  certified as of 2-20-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2012,0,0,38535,139865,0,0,0,0,,38535,139865,2.379257,3327.74,916.85
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2013,0,0,38535,128780,0,0,0,0,,38535,128780,2.356262,3034.4,907.99
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2014,0,0,38535,128780,0,0,0,0,,38535,128780,2.204444,2838.88,849.48
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2015,0,0,38535,128780,0,0,0,0,,38535,128780,2.365625,3046.46,911.59
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2016,0,0,38535,128780,0,0,0,0,0,38535,128780,2.159857,2781.46,832.3
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2017,0,0,38535,175440,0,0,0,0,,38535,175440,2.084729,3657.44,803.35
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2018,0,0,38535,285720,0,0,0,0,,38535,285720,2.093745,5982.24,806.82
76-9603,SALINE,76,TIF CRETE UNION BANK,1/1/15,CRETE,CRETE 2,76-0002,,3,"Lots 14-19 Blk 80 Orig Town Crete Parcels#760003556, 760003548, 760003521.","Construction of an approx 3,500 sq ft branch bank facility and associated improvements on the project site including demolition, asbestos abatement, environmental remediation, site preparation, improvements of streets, utilties and other infrastructure.",2015,0,0,70250,390270,0,0,0,0,,70250,390270,2.248268,8774.32,1579.41
76-9603,SALINE,76,TIF CRETE UNION BANK,1/1/15,CRETE,CRETE 2,76-0002,,3,"Lots 14-19 Blk 80 Orig Town Crete Parcels#760003556, 760003548, 760003521.","Construction of an approx 3,500 sq ft branch bank facility and associated improvements on the project site including demolition, asbestos abatement, environmental remediation, site preparation, improvements of streets, utilties and other infrastructure.",2016,0,0,70250,679500,0,0,0,0,0,70250,679500,2.214049,15044.46,1555.37
76-9603,SALINE,76,TIF CRETE UNION BANK,1/1/15,CRETE,CRETE 2,76-0002,,3,"Lots 14-19 Blk 80 Orig Town Crete Parcels#760003556, 760003548, 760003521.","Construction of an approx 3,500 sq ft branch bank facility and associated improvements on the project site including demolition, asbestos abatement, environmental remediation, site preparation, improvements of streets, utilties and other infrastructure.",2017,0,0,70250,679500,0,0,0,0,,70250,679500,2.186245,14855.54,1535.84
76-9603,SALINE,76,TIF CRETE UNION BANK,1/1/15,CRETE,CRETE 2,76-0002,,3,"Lots 14-19 Blk 80 Orig Town Crete Parcels#760003556, 760003548, 760003521.","Construction of an approx 3,500 sq ft branch bank facility and associated improvements on the project site including demolition, asbestos abatement, environmental remediation, site preparation, improvements of streets, utilties and other infrastructure.",2018,0,0,70250,679500,0,0,0,0,,70250,679500,2.192326,14896.86,1540.11
76-9604,SALINE,76,TIF CRETE DAIRY QUEEN,1/1/15,CRETE,CRETE 2,76-0002,,3,"Lots 1-2 Blk 92 Orig Town Crete and Pt NE1/4 SE1/4 27-8-4 ICL (Tract being RR ROW North of Blk 92, Orig Town CreteParcels #760147017 and 760004277","Demolition of existing improvements and site improvements/public infrastucture associated with private construction of approx 2,000 sq ft fast food restaurant.",2015,0,0,263040,154410,0,0,0,0,,263040,154410,2.248268,3471.54,5913.84
76-9604,SALINE,76,TIF CRETE DAIRY QUEEN,1/1/15,CRETE,CRETE 2,76-0002,,3,"Lots 1-2 Blk 92 Orig Town Crete and Pt NE1/4 SE1/4 27-8-4 ICL (Tract being RR ROW North of Blk 92, Orig Town CreteParcels #760147017 and 760004277","Demolition of existing improvements and site improvements/public infrastucture associated with private construction of approx 2,000 sq ft fast food restaurant.",2016,0,0,263040,182295,0,0,0,0,0,263040,182295,2.214049,4036.1,5823.83
76-9604,SALINE,76,TIF CRETE DAIRY QUEEN,1/1/15,CRETE,CRETE 2,76-0002,,3,"Lots 1-2 Blk 92 Orig Town Crete and Pt NE1/4 SE1/4 27-8-4 ICL (Tract being RR ROW North of Blk 92, Orig Town CreteParcels #760147017 and 760004277","Demolition of existing improvements and site improvements/public infrastucture associated with private construction of approx 2,000 sq ft fast food restaurant.",2017,0,0,263040,182295,0,0,0,0,,263040,182295,2.186245,3985.4,5750.7
76-9604,SALINE,76,TIF CRETE DAIRY QUEEN,1/1/15,CRETE,CRETE 2,76-0002,,3,"Lots 1-2 Blk 92 Orig Town Crete and Pt NE1/4 SE1/4 27-8-4 ICL (Tract being RR ROW North of Blk 92, Orig Town CreteParcels #760147017 and 760004277","Demolition of existing improvements and site improvements/public infrastucture associated with private construction of approx 2,000 sq ft fast food restaurant.",2018,0,0,263040,182295,0,0,0,0,,263040,182295,2.192326,3996.5,5766.69
77-3010,SARPY,77,TIF WH BELLEVUE LLC,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lot 1 South Woods Addition,TIF funds used for redevelopment of approximately 15.9 acres for operation of one or more automobile dealerships.,2012,0,0,446645,1840000,0,0,0,0,,446645,1840000,2.203536,40545.06,9841.98
77-3010,SARPY,77,TIF WH BELLEVUE LLC,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lot 1 South Woods Addition,TIF funds used for redevelopment of approximately 15.9 acres for operation of one or more automobile dealerships.,2013,0,0,446645,4440932,0,0,0,0,,446645,4440932,2.256788,100222.42,10079.83
77-3010,SARPY,77,TIF WH BELLEVUE LLC,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lot 1 South Woods Addition,TIF funds used for redevelopment of approximately 15.9 acres for operation of one or more automobile dealerships.,2014,0,0,446645,4760932,0,0,0,0,,446645,4760932,2.263212,107749.98,10108.52
77-3010,SARPY,77,TIF WH BELLEVUE LLC,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lot 1 South Woods Addition,TIF funds used for redevelopment of approximately 15.9 acres for operation of one or more automobile dealerships.,2015,0,0,446645,4760932,0,0,0,0,,446645,4760932,2.303328,109659.88,10287.7
77-3010,SARPY,77,TIF WH BELLEVUE LLC,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lot 1 South Woods Addition,TIF funds used for redevelopment of approximately 15.9 acres for operation of one or more automobile dealerships.,2016,0,0,446645,4760932,0,0,0,0,0,446645,4760932,2.316775,110300.1,10347.76
77-3010,SARPY,77,TIF WH BELLEVUE LLC,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lot 1 South Woods Addition,TIF funds used for redevelopment of approximately 15.9 acres for operation of one or more automobile dealerships.,2017,0,0,446645,4882351,0,0,0,0,,446645,4882351,2.330925,113803.96,10410.96
77-3010,SARPY,77,TIF WH BELLEVUE LLC,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lot 1 South Woods Addition,TIF funds used for redevelopment of approximately 15.9 acres for operation of one or more automobile dealerships.,2018,0,0,446645,4882351,0,0,0,0,,446645,4882351,2.318495,113197.06,10355.44
77-3011,SARPY,77,TIF SOUTHEAST PLAZA REPLAT,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,"Lot 1 Southeast Plaza Replat, at corner of Childs Road & Fort Crook Road, Bellevue","TIF funds used for redevelopment of an area of  approximately 7.82 acres of land and includes a vacant building approx. 104,371 sq.ft. Remodel building and surrounding area to be used for its coffee, nut, and popcorn processing/packing operations. Also operate a small retail center from the site to sell coffee, nuts, and gourmet popcorn.",2012,0,0,940000,610000,0,0,0,0,,940000,610000,2.049299,12500.72,19263.41
77-3011,SARPY,77,TIF SOUTHEAST PLAZA REPLAT,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,"Lot 1 Southeast Plaza Replat, at corner of Childs Road & Fort Crook Road, Bellevue","TIF funds used for redevelopment of an area of  approximately 7.82 acres of land and includes a vacant building approx. 104,371 sq.ft. Remodel building and surrounding area to be used for its coffee, nut, and popcorn processing/packing operations. Also operate a small retail center from the site to sell coffee, nuts, and gourmet popcorn.",2013,0,0,940000,610000,0,0,0,0,,940000,610000,2.104757,12839.02,19784.72
77-3011,SARPY,77,TIF SOUTHEAST PLAZA REPLAT,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,"Lot 1 Southeast Plaza Replat, at corner of Childs Road & Fort Crook Road, Bellevue","TIF funds used for redevelopment of an area of  approximately 7.82 acres of land and includes a vacant building approx. 104,371 sq.ft. Remodel building and surrounding area to be used for its coffee, nut, and popcorn processing/packing operations. Also operate a small retail center from the site to sell coffee, nuts, and gourmet popcorn.",2014,0,0,940000,2010000,0,0,0,0,,940000,2010000,2.153264,43280.6,20240.68
77-3011,SARPY,77,TIF SOUTHEAST PLAZA REPLAT,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,"Lot 1 Southeast Plaza Replat, at corner of Childs Road & Fort Crook Road, Bellevue","TIF funds used for redevelopment of an area of  approximately 7.82 acres of land and includes a vacant building approx. 104,371 sq.ft. Remodel building and surrounding area to be used for its coffee, nut, and popcorn processing/packing operations. Also operate a small retail center from the site to sell coffee, nuts, and gourmet popcorn.",2015,0,0,940000,2260000,0,0,0,0,,940000,2260000,2.16234,48868.88,20326
77-3011,SARPY,77,TIF SOUTHEAST PLAZA REPLAT,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,"Lot 1 Southeast Plaza Replat, at corner of Childs Road & Fort Crook Road, Bellevue","TIF funds used for redevelopment of an area of  approximately 7.82 acres of land and includes a vacant building approx. 104,371 sq.ft. Remodel building and surrounding area to be used for its coffee, nut, and popcorn processing/packing operations. Also operate a small retail center from the site to sell coffee, nuts, and gourmet popcorn.",2016,0,0,940000,2260000,0,0,0,0,0,940000,2260000,2.169908,49039.92,20397.14
77-3011,SARPY,77,TIF SOUTHEAST PLAZA REPLAT,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,"Lot 1 Southeast Plaza Replat, at corner of Childs Road & Fort Crook Road, Bellevue","TIF funds used for redevelopment of an area of  approximately 7.82 acres of land and includes a vacant building approx. 104,371 sq.ft. Remodel building and surrounding area to be used for its coffee, nut, and popcorn processing/packing operations. Also operate a small retail center from the site to sell coffee, nuts, and gourmet popcorn.",2017,0,0,940000,2531200,0,0,0,0,,940000,2531200,2.214266,56047.5,20814.1
77-3011,SARPY,77,TIF SOUTHEAST PLAZA REPLAT,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,"Lot 1 Southeast Plaza Replat, at corner of Childs Road & Fort Crook Road, Bellevue","TIF funds used for redevelopment of an area of  approximately 7.82 acres of land and includes a vacant building approx. 104,371 sq.ft. Remodel building and surrounding area to be used for its coffee, nut, and popcorn processing/packing operations. Also operate a small retail center from the site to sell coffee, nuts, and gourmet popcorn.",2018,0,0,940000,2531200,0,0,0,0,,940000,2531200,2.198227,55641.52,20663.33
77-3012,SARPY,77,TIF SOUTHGATE APTS.,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lots 4 and 5 South Wood Addition,"TIF funds used to redevelop an area currently occupied by a 200 unit apartment complex, Southgate Townhomes. Repair and remodel units and landscaping in the redevelopment area to ensure continued availability of good quality, affordable rental housing in this part of city.",2012,0,0,3300000,0,0,0,0,0,,3300000,0,2.203536,0,72716.69
77-3012,SARPY,77,TIF SOUTHGATE APTS.,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lots 4 and 5 South Wood Addition,"TIF funds used to redevelop an area currently occupied by a 200 unit apartment complex, Southgate Townhomes. Repair and remodel units and landscaping in the redevelopment area to ensure continued availability of good quality, affordable rental housing in this part of city.",2013,0,0,3000000,300000,0,0,0,0,,3000000,300000,2.256788,6770.36,67703.64
77-3012,SARPY,77,TIF SOUTHGATE APTS.,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lots 4 and 5 South Wood Addition,"TIF funds used to redevelop an area currently occupied by a 200 unit apartment complex, Southgate Townhomes. Repair and remodel units and landscaping in the redevelopment area to ensure continued availability of good quality, affordable rental housing in this part of city.",2014,0,0,3000000,1590000,0,0,0,0,,3000000,1590000,2.263212,35985.08,67896.36
77-3012,SARPY,77,TIF SOUTHGATE APTS.,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lots 4 and 5 South Wood Addition,"TIF funds used to redevelop an area currently occupied by a 200 unit apartment complex, Southgate Townhomes. Repair and remodel units and landscaping in the redevelopment area to ensure continued availability of good quality, affordable rental housing in this part of city.",2015,0,0,3000000,3550000,0,0,0,0,,3000000,3550000,2.303328,81768.14,69099.84
77-3012,SARPY,77,TIF SOUTHGATE APTS.,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lots 4 and 5 South Wood Addition,"TIF funds used to redevelop an area currently occupied by a 200 unit apartment complex, Southgate Townhomes. Repair and remodel units and landscaping in the redevelopment area to ensure continued availability of good quality, affordable rental housing in this part of city.",2016,0,0,3000000,5200000,0,0,0,0,0,3000000,5200000,2.316775,120472.3,69503.25
77-3012,SARPY,77,TIF SOUTHGATE APTS.,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lots 4 and 5 South Wood Addition,"TIF funds used to redevelop an area currently occupied by a 200 unit apartment complex, Southgate Townhomes. Repair and remodel units and landscaping in the redevelopment area to ensure continued availability of good quality, affordable rental housing in this part of city.",2017,0,0,3000000,5360000,0,0,0,0,,3000000,5360000,2.330925,124937.58,69927.75
77-3012,SARPY,77,TIF SOUTHGATE APTS.,1/1/12,BELLEVUE,BELLEVUE 1,77-0001,00-9000,3,Lots 4 and 5 South Wood Addition,"TIF funds used to redevelop an area currently occupied by a 200 unit apartment complex, Southgate Townhomes. Repair and remodel units and landscaping in the redevelopment area to ensure continued availability of good quality, affordable rental housing in this part of city.",2018,0,0,3000000,7000000,0,0,0,0,,3000000,7000000,2.318495,162294.66,69554.85
77-3013,SARPY,77,TIF NE CROSSINGS OUTLET MALL,1/1/13,GRETNA,GRETNA 37,77-0037,00-9000,3,"Lots 1, 2, and 3 and Outlot A, Nebaska Crossing Replat 3 Gretna","TIF funds used for construction of a new outlet shopping center, including property purchase payment, demolition, site preparation, utilities, roadway, technology infrastructure, hardscape improvements, public signs, promotions, project improvements, capital improvements and other public improvements.",2013,0,0,3169974,0,0,0,0,0,,3169974,0,2.283153,0,72375.36
77-3013,SARPY,77,TIF NE CROSSINGS OUTLET MALL,1/1/13,GRETNA,GRETNA 37,77-0037,00-9000,3,"Lots 1, 2, and 3 and Outlot A, Nebaska Crossing Replat 3 Gretna","TIF funds used for construction of a new outlet shopping center, including property purchase payment, demolition, site preparation, utilities, roadway, technology infrastructure, hardscape improvements, public signs, promotions, project improvements, capital improvements and other public improvements.",2014,0,0,3169974,57521944,0,0,0,0,,3169974,57521944,2.261641,1300939.88,71693.43
77-3013,SARPY,77,TIF NE CROSSINGS OUTLET MALL,1/1/13,GRETNA,GRETNA 37,77-0037,00-9000,3,"Lots 1, 2, and 3 and Outlot A, Nebaska Crossing Replat 3 Gretna","TIF funds used for construction of a new outlet shopping center, including property purchase payment, demolition, site preparation, utilities, roadway, technology infrastructure, hardscape improvements, public signs, promotions, project improvements, capital improvements and other public improvements.",2015,0,0,3169974,64641414,0,0,0,0,,3169974,64641414,2.30279,1488556.02,72997.84
