ID,CNTYNAME,CNTY,TIFNAME,PROJDATE,CITYNAME,SCHNAME,BASESCH,UNIFSCH,CLASS,REMARKS,Year,RESTIFBV,RESTIFEV,COMTIFBV,COMTIFEV,INDTIFBV,INDTIFEV,OTHTIFBV,OTHTIFEV,OTHDESC,TOTTIFBV,TOTTIFEV,TOTRATE,TIFEXTAX,TIFBSTAX
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2005,0,0,22417,127577,0,0,0,0,,22417,127577,2.151711,2745.09,482.35
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2006,0,0,22417,328560,0,0,0,0,,22417,328560,2.17691,7152.46,488
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2007,0,0,22417,328560,0,0,0,0,,22417,328560,2.205572,7246.63,494.42
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2008,0,0,22417,328560,0,0,0,0,,22417,328560,2.180165,7163.15,488.73
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2009,0,0,22417,336200,0,0,0,0,,22417,336200,2.021565,6796.5,453.17
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2010,0,0,22417,336200,0,0,0,0,,22417,336200,1.99166,6695.96,446.47
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2011,0,0,22417,336200,0,0,0,0,,22417,336200,1.996119,6710.95,447.47
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2012,0,0,22417,335800,0,0,0,0,,22417,335800,2.040092,6850.63,457.33
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2013,0,0,22420,335797,0,0,0,0,,22420,335797,2.11352,7097.14,473.85
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2014,0,0,22417,335903,0,0,0,0,,22417,335903,2.021566,6790.5,453.17
69-9517,PHELPS,69,TIF HOHMAN DENTISTRY PRO,4/21/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Hohman Dentistry (Hill Steet Project)
Part of the South 1/2 of Block 4, Harder Addition
Description: TIF funds used for infrastructure improvements and landscaping for 2,500 state of the art dental office building.",2015,0,0,22417,345383,0,0,0,0,,22417,345383,1.964719,6785.82,440.43
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2008,0,0,60518,0,0,0,0,0,,60518,0,2.180165,0,1319.39
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2009,0,0,60518,756100,0,0,0,0,,60518,756100,2.021565,15285.05,1223.41
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2010,0,0,60518,756100,0,0,0,0,,60518,756100,1.99166,15058.94,1205.31
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2011,0,0,60518,756100,0,0,0,0,,60518,756100,1.996119,15092.66,1208.01
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2012,0,0,60518,758100,0,0,0,0,,60518,758100,2.040092,15465.94,1234.62
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2013,0,0,60518,758100,0,0,0,0,,60518,758100,2.11352,16022.6,1279.06
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2014,0,0,60518,763497,0,0,0,0,,60518,763497,2.021566,15434.6,1223.41
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2015,0,0,60518,872552,0,0,0,0,,60518,872552,1.964719,17143.2,1189.01
69-9519,PHELPS,69,TIF HOLDREGE VA CLINIC,8/20/2007,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege VA Clinic
Lot 2, Block 1, Sonic Subdivision
Description: TIF funds used for infrastructure improvements, lighting, landscaping and other special requirements to construct a state of the art medical clinic building of approximat",2016,0,0,60518,872552,0,0,0,0,,60518,872552,1.927581,16819.16,1166.53
69-9521,PHELPS,69,TIF LINCOLN PLACE PROJECT,12/16/2008,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Lincoln Place
Lots 1-18, Lincoln Place Subdivision
Description: TIF funds used for the development of townhomes with associations and services and single family duplex homes. The development will be done in phases.",2009,247148,0,0,0,0,0,0,0,,247148,0,2.021565,0,4996.26
69-9521,PHELPS,69,TIF LINCOLN PLACE PROJECT,12/16/2008,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Lincoln Place
Lots 1-18, Lincoln Place Subdivision
Description: TIF funds used for the development of townhomes with associations and services and single family duplex homes. The development will be done in phases.",2010,247148,14282,0,0,0,0,0,0,,247148,14282,1.99166,284.45,4922.35
69-9521,PHELPS,69,TIF LINCOLN PLACE PROJECT,12/16/2008,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Lincoln Place
Lots 1-18, Lincoln Place Subdivision
Description: TIF funds used for the development of townhomes with associations and services and single family duplex homes. The development will be done in phases.",2011,247148,14282,0,0,0,0,0,0,,247148,14282,1.996119,285.1,4933.37
69-9521,PHELPS,69,TIF LINCOLN PLACE PROJECT,12/16/2008,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Lincoln Place
Lots 1-18, Lincoln Place Subdivision
Description: TIF funds used for the development of townhomes with associations and services and single family duplex homes. The development will be done in phases.",2012,247148,716167,0,0,0,0,0,0,,247148,716167,2.040092,14610.46,5042.05
69-9521,PHELPS,69,TIF LINCOLN PLACE PROJECT,12/16/2008,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Lincoln Place
Lots 1-18, Lincoln Place Subdivision
Description: TIF funds used for the development of townhomes with associations and services and single family duplex homes. The development will be done in phases.",2013,247148,1598767,0,0,0,0,0,0,,247148,1598767,2.11352,33790.38,5223.52
69-9521,PHELPS,69,TIF LINCOLN PLACE PROJECT,12/16/2008,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Lincoln Place
Lots 1-18, Lincoln Place Subdivision
Description: TIF funds used for the development of townhomes with associations and services and single family duplex homes. The development will be done in phases.",2014,247148,2579803,0,0,0,0,0,0,,247148,2579803,2.021566,52152.56,4996.26
69-9521,PHELPS,69,TIF LINCOLN PLACE PROJECT,12/16/2008,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Lincoln Place
Lots 1-18, Lincoln Place Subdivision
Description: TIF funds used for the development of townhomes with associations and services and single family duplex homes. The development will be done in phases.",2015,247148,3121013,0,0,0,0,0,0,,247148,3121013,1.964719,61319.26,4855.76
69-9521,PHELPS,69,TIF LINCOLN PLACE PROJECT,12/16/2008,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Lincoln Place
Lots 1-18, Lincoln Place Subdivision
Description: TIF funds used for the development of townhomes with associations and services and single family duplex homes. The development will be done in phases.",2016,247148,4070318,0,0,0,0,0,0,,247148,4070318,1.927581,78458.84,4763.98
69-9522,PHELPS,69,TIF HOLDREGE DAY CARE PROJECT,1/1/2011,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege Daycare Project
523 Lincoln St., All of Lot 6 and part of Lots 3, 4, and 5 Block 6 Lincoln Addition, Holdrege NE
Description: TIF funds to be used to convert an abandoned trailer court into a new child daycare facility. Site cl",2011,24030,0,0,0,0,0,0,0,,24030,0,1.996119,0,479.67
69-9522,PHELPS,69,TIF HOLDREGE DAY CARE PROJECT,1/1/2011,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege Daycare Project
523 Lincoln St., All of Lot 6 and part of Lots 3, 4, and 5 Block 6 Lincoln Addition, Holdrege NE
Description: TIF funds to be used to convert an abandoned trailer court into a new child daycare facility. Site cl",2012,24030,0,0,221100,0,0,0,0,,24030,221100,2.040092,4510.64,490.23
69-9522,PHELPS,69,TIF HOLDREGE DAY CARE PROJECT,1/1/2011,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege Daycare Project
523 Lincoln St., All of Lot 6 and part of Lots 3, 4, and 5 Block 6 Lincoln Addition, Holdrege NE
Description: TIF funds to be used to convert an abandoned trailer court into a new child daycare facility. Site cl",2013,24030,211600,0,0,0,0,0,0,,24030,211600,2.11352,4472.22,507.88
69-9522,PHELPS,69,TIF HOLDREGE DAY CARE PROJECT,1/1/2011,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege Daycare Project
523 Lincoln St., All of Lot 6 and part of Lots 3, 4, and 5 Block 6 Lincoln Addition, Holdrege NE
Description: TIF funds to be used to convert an abandoned trailer court into a new child daycare facility. Site cl",2014,24030,213335,0,0,0,0,0,0,,24030,213335,2.021566,4312.72,485.78
69-9522,PHELPS,69,TIF HOLDREGE DAY CARE PROJECT,1/1/2011,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege Daycare Project
523 Lincoln St., All of Lot 6 and part of Lots 3, 4, and 5 Block 6 Lincoln Addition, Holdrege NE
Description: TIF funds to be used to convert an abandoned trailer court into a new child daycare facility. Site cl",2015,24030,243855,0,0,0,0,0,0,,24030,243855,1.964719,4791.08,472.12
69-9522,PHELPS,69,TIF HOLDREGE DAY CARE PROJECT,1/1/2011,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Holdrege Daycare Project
523 Lincoln St., All of Lot 6 and part of Lots 3, 4, and 5 Block 6 Lincoln Addition, Holdrege NE
Description: TIF funds to be used to convert an abandoned trailer court into a new child daycare facility. Site cl",2016,24030,243855,0,0,0,0,0,0,,24030,243855,1.927581,4700.5,463.2
69-9523,PHELPS,69,TIF TOWER RENOVATION PROJ,1/1/2012,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Tower Renovation Project
All of Lots 4 & 5 and W 1/2 Lot 3 Block 4 West Holdrege Addition
Description: TIF funds used to finish the old Tower property which was demolished by City. Build new building and complete infrastructure and fini",2012,0,0,12400,800000,0,0,0,0,,12400,800000,2.040092,16320.74,252.97
69-9523,PHELPS,69,TIF TOWER RENOVATION PROJ,1/1/2012,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Tower Renovation Project
All of Lots 4 & 5 and W 1/2 Lot 3 Block 4 West Holdrege Addition
Description: TIF funds used to finish the old Tower property which was demolished by City. Build new building and complete infrastructure and fini",2013,0,0,12400,800000,0,0,0,0,,12400,800000,2.11352,16908.16,262.08
69-9523,PHELPS,69,TIF TOWER RENOVATION PROJ,1/1/2012,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Tower Renovation Project
All of Lots 4 & 5 and W 1/2 Lot 3 Block 4 West Holdrege Addition
Description: TIF funds used to finish the old Tower property which was demolished by City. Build new building and complete infrastructure and fini",2014,0,0,12400,965570,0,0,0,0,,12400,965570,2.021566,19519.64,250.67
69-9523,PHELPS,69,TIF TOWER RENOVATION PROJ,1/1/2012,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Tower Renovation Project
All of Lots 4 & 5 and W 1/2 Lot 3 Block 4 West Holdrege Addition
Description: TIF funds used to finish the old Tower property which was demolished by City. Build new building and complete infrastructure and fini",2015,0,0,12400,1114900,0,0,0,0,,12400,1114900,1.964719,21904.66,243.63
69-9523,PHELPS,69,TIF TOWER RENOVATION PROJ,1/1/2012,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Tower Renovation Project
All of Lots 4 & 5 and W 1/2 Lot 3 Block 4 West Holdrege Addition
Description: TIF funds used to finish the old Tower property which was demolished by City. Build new building and complete infrastructure and fini",2016,0,0,12400,1114900,0,0,0,0,,12400,1114900,1.927581,21490.6,239.02
69-9524,PHELPS,69,TIF CARGILL INC. GRAIN FACILIT,1/1/2014,ATLANTA,HOLDREGE 44,69-0044,,3,"Name of Project: Cargill Inc. Grain Facility
Parcel #3284.10 Tract in W 1/2  and Tract in NE 1/4 13-5-19 and Parcel #3284.05 Tract in SE 1/4 and Tract in E1/2 SE 1/4 12-5-19; RF/IND
Description: TIF funds used for site acquisition, preparation and infra",2014,0,0,635520,390942,0,0,0,6112,Agricultural,635520,397054,1.88272,7475.42,11965.06
69-9524,PHELPS,69,TIF CARGILL INC. GRAIN FACILIT,1/1/2014,ATLANTA,HOLDREGE 44,69-0044,,3,"Name of Project: Cargill Inc. Grain Facility
Parcel #3284.10 Tract in W 1/2  and Tract in NE 1/4 13-5-19 and Parcel #3284.05 Tract in SE 1/4 and Tract in E1/2 SE 1/4 12-5-19; RF/IND
Description: TIF funds used for site acquisition, preparation and infra",2015,0,0,635520,10133592,0,0,0,11778,Agricultural,635520,10145370,1.825542,185208,11601.68
69-9524,PHELPS,69,TIF CARGILL INC. GRAIN FACILIT,1/1/2014,ATLANTA,HOLDREGE 44,69-0044,,3,"Name of Project: Cargill Inc. Grain Facility
Parcel #3284.10 Tract in W 1/2  and Tract in NE 1/4 13-5-19 and Parcel #3284.05 Tract in SE 1/4 and Tract in E1/2 SE 1/4 12-5-19; RF/IND
Description: TIF funds used for site acquisition, preparation and infra",2016,0,0,635520,10151845,0,0,0,0,,635520,10151845,1.614793,163931.3,10262.33
69-9525,PHELPS,69,TIF NORTH BURLINGTON RENOV PRJ,1/1/2015,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: North Burlington Renovation Project
PID 0002666 Pt Lot 1, Blk 3, Harder Addition, Holdrege
Description of Project: Renovate former fill dirt site, soil testing, add dirt, grading and leveling soil, together with considerable infrastruct",2015,0,0,83320,0,0,0,0,0,,83320,0,1.964719,0,1637
69-9525,PHELPS,69,TIF NORTH BURLINGTON RENOV PRJ,1/1/2015,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: North Burlington Renovation Project
PID 0002666 Pt Lot 1, Blk 3, Harder Addition, Holdrege
Description of Project: Renovate former fill dirt site, soil testing, add dirt, grading and leveling soil, together with considerable infrastruct",2016,0,0,83320,0,0,0,0,0,,83320,0,1.927581,0,1606.06
69-9526,PHELPS,69,TIF PCDC RENOV. PROJ.,1/1/2015,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: PCDC Renovation
PID 002831 Lots 2 through 8, except portions of Lots 2, 3 & 5 conveyed to City, Gabus Subdivision
Description of Project: General clean up of 5.5 acre site, grading installing paving, sewer, water and electricity. Assist",2015,0,0,13045,0,0,0,0,0,,13045,0,1.964719,0,256.3
69-9526,PHELPS,69,TIF PCDC RENOV. PROJ.,1/1/2015,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: PCDC Renovation
PID 002831 Lots 2 through 8, except portions of Lots 2, 3 & 5 conveyed to City, Gabus Subdivision
Description of Project: General clean up of 5.5 acre site, grading installing paving, sewer, water and electricity. Assist",2016,0,0,13045,0,0,0,0,0,,13045,0,1.927581,0,251.45
69-9527,PHELPS,69,TIF ORSCHELN'S TOWER PROJ 2,1/1/2015,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Orscheln's Tower Renovation Proj 2 
Lots 1 and 4, Blk 4, West Holdrege Addition
Description of Project: Completion of renovation of Tower property, remove blighted buildings and debris, construction of new Orscheln's Farm and Home Store",2015,0,0,65095,22340,0,0,0,0,,65095,22340,1.964719,438.92,1278.93
