"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2021 TIF Report  certified as of 2-25-2022,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2016,0,0,0,0,198460,19520385,0,0,,198460,19520385,2.194668,428407.64,4355.54
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2017,0,0,0,0,198460,19950975,0,0,,198460,19950975,2.076652,414312.32,4121.32
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2018,0,0,0,0,198460,24162080,0,0,,198460,24162080,2.062182,498266.06,4092.61
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2019,0,0,0,0,198460,24116650,0,0,,198460,24116650,2.204579,531670.6,4375.21
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2020,0,0,0,0,198460,24079100,0,0,,198460,24079100,2.320736,558812.34,4605.73
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2011,10000,0,0,0,0,0,0,0,,10000,0,2.715251,0,271.53
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2012,0,0,10000,486125,0,0,0,0,,10000,486125,2.68079,13032,268.08
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2013,0,0,10000,486125,0,0,0,0,,10000,486125,2.575041,12517.92,257.5
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2014,0,0,10000,484155,0,0,0,0,,10000,484155,2.416058,11697.46,241.61
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2015,0,0,10000,484155,0,0,0,0,,10000,484155,2.275669,11017.76,227.57
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2016,0,0,10000,390000,0,0,0,0,,10000,390000,2.194668,8559.2,219.47
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2017,0,0,10000,224830,0,0,0,0,,10000,224830,2.076652,4668.94,207.67
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2018,0,0,10000,159715,0,0,0,0,,10000,159715,2.062182,3293.62,206.22
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2019,0,0,10000,120145,0,0,0,0,,10000,120145,2.204579,2648.7,220.46
88-1302,VALLEY,88,TIF ROLLING HILLS ESTS. PROJ 1,1/1/2011,ORD,ORD 5,88-0005,,3,"Lots 5-10 inclusive, Rolling Hills Addition, Ord",TIF funds to be used for infrastructure associate with construction of 12 low to moderate income housing townhomes  duplex configuration.,2020,0,0,10000,104055,0,0,0,0,,10000,104055,2.320736,2414.84,232.07
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2012,10905,85320,0,0,0,0,0,0,,10905,85320,2.68079,2287.26,292.34
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2013,10905,352320,0,0,0,0,0,0,,10905,352320,2.575041,9072.4,280.81
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2014,10905,352320,0,0,0,0,0,0,,10905,352320,2.416058,8512.26,263.47
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2015,10905,362990,0,0,0,0,0,0,,10905,362990,2.275669,8260.44,248.16
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2016,10905,419455,0,0,0,0,0,0,,10905,419455,2.194668,9205.66,239.33
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2017,10905,412265,0,0,0,0,0,0,,10905,412265,2.076652,8561.32,226.46
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2018,10905,411775,0,0,0,0,0,0,,10905,411775,2.062182,8491.56,224.88
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2019,10905,411775,0,0,0,0,0,0,,10905,411775,2.204579,9077.9,240.41
88-1303,VALLEY,88,TIF ROLLING HILLS PROJ 2,1/1/2012,ORD,ORD 5,88-0005,,3,"Lots 11 and 31, Rolling Hills Addition City of Ord",TIF funds used for infrastructure for low to moderate income housing,2020,10905,436780,0,0,0,0,0,0,,10905,436780,2.320736,10136.52,253.08
88-1304,VALLEY,88,TIF ROLLING HILLS PROJ 3,1/1/2013,ORD,ORD 5,88-0005,,3,"Lot 38 Rolling Hills Addition, Ord",TIF funds used for infrastructure for low to moderate income housing.,2013,10795,116155,0,0,0,0,0,0,,10795,116155,2.575041,2991.04,277.98
88-1304,VALLEY,88,TIF ROLLING HILLS PROJ 3,1/1/2013,ORD,ORD 5,88-0005,,3,"Lot 38 Rolling Hills Addition, Ord",TIF funds used for infrastructure for low to moderate income housing.,2014,10795,115625,0,0,0,0,0,0,,10795,115625,2.416058,2793.56,260.81
88-1304,VALLEY,88,TIF ROLLING HILLS PROJ 3,1/1/2013,ORD,ORD 5,88-0005,,3,"Lot 38 Rolling Hills Addition, Ord",TIF funds used for infrastructure for low to moderate income housing.,2015,10795,115865,0,0,0,0,0,0,,10795,115865,2.275669,2636.7,245.66
88-1304,VALLEY,88,TIF ROLLING HILLS PROJ 3,1/1/2013,ORD,ORD 5,88-0005,,3,"Lot 38 Rolling Hills Addition, Ord",TIF funds used for infrastructure for low to moderate income housing.,2016,10795,148465,0,0,0,0,0,0,,10795,148465,2.194668,3258.32,236.91
88-1304,VALLEY,88,TIF ROLLING HILLS PROJ 3,1/1/2013,ORD,ORD 5,88-0005,,3,"Lot 38 Rolling Hills Addition, Ord",TIF funds used for infrastructure for low to moderate income housing.,2017,10795,140125,0,0,0,0,0,0,,10795,140125,2.076652,2909.9,224.17
88-1304,VALLEY,88,TIF ROLLING HILLS PROJ 3,1/1/2013,ORD,ORD 5,88-0005,,3,"Lot 38 Rolling Hills Addition, Ord",TIF funds used for infrastructure for low to moderate income housing.,2018,10795,140125,0,0,0,0,0,0,,10795,140125,2.062182,2889.64,222.61
88-1304,VALLEY,88,TIF ROLLING HILLS PROJ 3,1/1/2013,ORD,ORD 5,88-0005,,3,"Lot 38 Rolling Hills Addition, Ord",TIF funds used for infrastructure for low to moderate income housing.,2019,10795,156400,0,0,0,0,0,0,,10795,156400,2.204579,3447.96,237.98
88-1304,VALLEY,88,TIF ROLLING HILLS PROJ 3,1/1/2013,ORD,ORD 5,88-0005,,3,"Lot 38 Rolling Hills Addition, Ord",TIF funds used for infrastructure for low to moderate income housing.,2020,10795,161415,0,0,0,0,0,0,,10795,161415,2.320736,3746.02,250.52
88-1305,VALLEY,88,TIF ROLLING HILLS PROJ 4,1/1/2015,ORD,ORD 5,88-0005,,3,"Lots 2, 3, 12, 20, and 37 Rolling Hills Addition, Ord",Infrastructure for low to moderate income housing.,2015,19205,378195,0,0,0,0,0,0,,19205,378195,2.275669,8606.46,437.04
88-1305,VALLEY,88,TIF ROLLING HILLS PROJ 4,1/1/2015,ORD,ORD 5,88-0005,,3,"Lots 2, 3, 12, 20, and 37 Rolling Hills Addition, Ord",Infrastructure for low to moderate income housing.,2016,19205,896245,0,0,0,0,0,0,,19205,896245,2.194668,19669.6,421.49
88-1305,VALLEY,88,TIF ROLLING HILLS PROJ 4,1/1/2015,ORD,ORD 5,88-0005,,3,"Lots 2, 3, 12, 20, and 37 Rolling Hills Addition, Ord",Infrastructure for low to moderate income housing.,2017,19205,904935,0,0,0,0,0,0,,19205,904935,2.076652,18792.36,398.82
88-1305,VALLEY,88,TIF ROLLING HILLS PROJ 4,1/1/2015,ORD,ORD 5,88-0005,,3,"Lots 2, 3, 12, 20, and 37 Rolling Hills Addition, Ord",Infrastructure for low to moderate income housing.,2018,19205,904935,0,0,0,0,0,0,,19205,904935,2.062182,18661.42,396.04
88-1305,VALLEY,88,TIF ROLLING HILLS PROJ 4,1/1/2015,ORD,ORD 5,88-0005,,3,"Lots 2, 3, 12, 20, and 37 Rolling Hills Addition, Ord",Infrastructure for low to moderate income housing.,2019,19205,904935,0,0,0,0,0,0,,19205,904935,2.204579,19949.98,423.39
88-1305,VALLEY,88,TIF ROLLING HILLS PROJ 4,1/1/2015,ORD,ORD 5,88-0005,,3,"Lots 2, 3, 12, 20, and 37 Rolling Hills Addition, Ord",Infrastructure for low to moderate income housing.,2020,19205,939505,0,0,0,0,0,0,,19205,939505,2.320736,21803.46,445.7
88-1306,VALLEY,88,TIF SPALDING COOP NORTH LOUP,1/1/2015,NORTH LOUP,CENTRAL VALLEY 60,39-0060,,3,PID 880037012 An irregular tract of land in SW1/4 NW1/4 and W1/2 SW1/4 25-18-13 (28.771 Ac),Street paving/resurfacing and general update of street infrastructure to support expansion of Coop grain receiving and shipping facility.,2015,0,0,0,0,136200,1889725,0,0,,136200,1889725,2.114434,39956.98,2879.86
88-1306,VALLEY,88,TIF SPALDING COOP NORTH LOUP,1/1/2015,NORTH LOUP,CENTRAL VALLEY 60,39-0060,,3,PID 880037012 An irregular tract of land in SW1/4 NW1/4 and W1/2 SW1/4 25-18-13 (28.771 Ac),Street paving/resurfacing and general update of street infrastructure to support expansion of Coop grain receiving and shipping facility.,2016,0,0,0,0,136200,4705610,0,0,,136200,4705610,2.173707,102286.18,2960.59
88-1306,VALLEY,88,TIF SPALDING COOP NORTH LOUP,1/1/2015,NORTH LOUP,CENTRAL VALLEY 60,39-0060,,3,PID 880037012 An irregular tract of land in SW1/4 NW1/4 and W1/2 SW1/4 25-18-13 (28.771 Ac),Street paving/resurfacing and general update of street infrastructure to support expansion of Coop grain receiving and shipping facility.,2017,0,0,0,0,136200,4705610,0,0,,136200,4705610,2.245683,105673.08,3058.62
88-1306,VALLEY,88,TIF SPALDING COOP NORTH LOUP,1/1/2015,NORTH LOUP,CENTRAL VALLEY 60,39-0060,,3,PID 880037012 An irregular tract of land in SW1/4 NW1/4 and W1/2 SW1/4 25-18-13 (28.771 Ac),Street paving/resurfacing and general update of street infrastructure to support expansion of Coop grain receiving and shipping facility.,2018,0,0,0,0,136200,5319450,0,0,,136200,5319450,2.225419,118380.06,3031.02
88-1306,VALLEY,88,TIF SPALDING COOP NORTH LOUP,1/1/2015,NORTH LOUP,CENTRAL VALLEY 60,39-0060,,3,PID 880037012 An irregular tract of land in SW1/4 NW1/4 and W1/2 SW1/4 25-18-13 (28.771 Ac),Street paving/resurfacing and general update of street infrastructure to support expansion of Coop grain receiving and shipping facility.,2019,0,0,0,0,136200,5319450,0,0,,136200,5319450,2.242411,119283.94,3054.16
88-1306,VALLEY,88,TIF SPALDING COOP NORTH LOUP,1/1/2015,NORTH LOUP,CENTRAL VALLEY 60,39-0060,,3,PID 880037012 An irregular tract of land in SW1/4 NW1/4 and W1/2 SW1/4 25-18-13 (28.771 Ac),Street paving/resurfacing and general update of street infrastructure to support expansion of Coop grain receiving and shipping facility.,2020,0,0,0,0,136200,5319450,0,0,,136200,5319450,2.327246,123796.7,3169.71
88-1307,VALLEY,88,TIF KTJ 264 - SHOPKO,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 1 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, and utility extension for commercial structure development.",2016,0,0,0,0,31160,0,0,0,,31160,0,2.194668,0,683.86
88-1307,VALLEY,88,TIF KTJ 264 - SHOPKO,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 1 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, and utility extension for commercial structure development.",2017,0,0,0,0,31160,2326090,0,0,,31160,2326090,2.076652,48304.8,647.08
88-1307,VALLEY,88,TIF KTJ 264 - SHOPKO,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 1 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, and utility extension for commercial structure development.",2018,0,0,0,0,31160,2327840,0,0,,31160,2327840,2.062182,48004.3,642.58
88-1307,VALLEY,88,TIF KTJ 264 - SHOPKO,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 1 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, and utility extension for commercial structure development.",2019,0,0,0,0,31160,2327840,0,0,,31160,2327840,2.204579,51319.08,686.95
88-1307,VALLEY,88,TIF KTJ 264 - SHOPKO,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 1 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, and utility extension for commercial structure development.",2020,0,0,0,0,31160,1530550,0,0,,31160,1530550,2.320736,35520.02,723.14
88-1308,VALLEY,88,TIF COBBLESTONE HOTEL - ORD,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 2 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, planning and utility extension for hotel and conference center.",2016,0,0,0,0,27175,3460,0,0,,27175,3460,2.194668,75.94,596.4
88-1308,VALLEY,88,TIF COBBLESTONE HOTEL - ORD,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 2 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, planning and utility extension for hotel and conference center.",2017,0,0,0,0,27175,3526055,0,0,,27175,3526055,2.076652,73223.9,564.33
88-1308,VALLEY,88,TIF COBBLESTONE HOTEL - ORD,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 2 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, planning and utility extension for hotel and conference center.",2018,0,0,0,0,27175,2803460,0,0,,27175,2803460,2.062182,57812.44,560.4
88-1308,VALLEY,88,TIF COBBLESTONE HOTEL - ORD,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 2 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, planning and utility extension for hotel and conference center.",2019,0,0,0,0,27175,2803460,0,0,,27175,2803460,2.204579,61804.5,599.09
88-1308,VALLEY,88,TIF COBBLESTONE HOTEL - ORD,1/1/2016,ORD,ORD 5,88-0005,,3,"Lot 2 Blk 1 JAT Subdivision, Replat of Lots 1 & 2 Valley 2nd Addition","Site acquisition, site preparation, planning and utility extension for hotel and conference center.",2020,0,0,0,0,27175,2803460,0,0,,27175,2803460,2.320736,65060.92,630.66
88-1309,VALLEY,88,TIF ROLLING HILLS PROJ 5,1/1/2018,ORD,ORD 5,88-0005,,3,"Lot 35, Rolling Hills Addition",TIF Funds used for infrastructure for low to moderate income housing.,2018,10830,58710,0,0,0,0,0,0,,10830,58710,2.062182,1210.7,223.33
88-1309,VALLEY,88,TIF ROLLING HILLS PROJ 5,1/1/2018,ORD,ORD 5,88-0005,,3,"Lot 35, Rolling Hills Addition",TIF Funds used for infrastructure for low to moderate income housing.,2019,10830,173935,0,0,0,0,0,0,,10830,173935,2.204579,3834.54,238.76
88-1309,VALLEY,88,TIF ROLLING HILLS PROJ 5,1/1/2018,ORD,ORD 5,88-0005,,3,"Lot 35, Rolling Hills Addition",TIF Funds used for infrastructure for low to moderate income housing.,2020,10830,181225,0,0,0,0,0,0,,10830,181225,2.320736,4205.76,251.34
88-1310,VALLEY,88,TIF ROLLING HILLS PROJ 6,1/1/2019,ORD,ORD 5,88-0005,,3,Lots 16 and 33 Rolling Hills Addition Phase II PID 880037119 and 880037120 Ord,"TIF funds used for installation of curb, gutter, paving, sanitary and storm sewer, water line extensions, water retention areas, electrical extensions, and street lighting needed for construction of new housing.",2019,9960,58570,0,0,0,0,0,0,,9960,58570,2.204579,1291.22,219.58
88-1310,VALLEY,88,TIF ROLLING HILLS PROJ 6,1/1/2019,ORD,ORD 5,88-0005,,3,Lots 16 and 33 Rolling Hills Addition Phase II PID 880037119 and 880037120 Ord,"TIF funds used for installation of curb, gutter, paving, sanitary and storm sewer, water line extensions, water retention areas, electrical extensions, and street lighting needed for construction of new housing.",2020,9960,569785,0,0,0,0,0,0,,9960,569785,2.320736,13223.2,231.15
88-1311,VALLEY,88,TIF ROLLING HILLS PROJ 7,1/1/2020,ORD,ORD 5,88-0005,,3,"Lots 29, 36, 39, and 40, Rolling Hills Addition, Phase II
PIN# 880037134, 880037146, 880037149, and 880037150","TIF funds used for site preparation, street improvements, creation of drainage and other infrastructure improvements needed to construct low to moderate income housing.",2020,15445,540480,0,0,0,0,0,0,,15445,540480,2.320736,12543.12,358.44
89-8901,WASHINGTON,89,TIF BLAIR REDEVLP PROJ 1,1/1/2007,BLAIR,BLAIR 1,89-0001,,3,"A tract of land in Section 11, T18N, R11E",TIF funds used to rehabilitate this area for redevelopment,2007,767175,29315,713425,22600,0,0,0,0,,1480600,51915,2.070983,1075.16,30662.97
89-8901,WASHINGTON,89,TIF BLAIR REDEVLP PROJ 1,1/1/2007,BLAIR,BLAIR 1,89-0001,,3,"A tract of land in Section 11, T18N, R11E",TIF funds used to rehabilitate this area for redevelopment,2008,688845,57555,622120,21825,0,0,0,0,,1310965,79380,2.117977,1681.28,27765.94
89-8901,WASHINGTON,89,TIF BLAIR REDEVLP PROJ 1,1/1/2007,BLAIR,BLAIR 1,89-0001,,3,"A tract of land in Section 11, T18N, R11E",TIF funds used to rehabilitate this area for redevelopment,2009,688845,57555,599730,1951480,0,0,0,0,,1288575,2009035,2.157148,43337.84,27796.47
