"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2019 TIF Report  certified as of 2-21-2020,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
61-0181,MERRICK,61,TIF MCEDC1 EAST VIEW,38488,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,A tract of land approximately covering 14th Ave to 17th Street to 10th Ave to 20th Street,"TIF funds will be used to acquire vacant lots or land; to compensate redeveloper for the market value of East View Addtion lots that will in turn be made available at no-cost to home developers or home purchasers; infrastrucute  including street paving, drainage and utility improvements to make lots available for redevelopment.",2015,"27,365","642,545",0,0,0,0,0,0,,"27,365","642,545",1.866620,"11,993.90",510.80
61-0181,MERRICK,61,TIF MCEDC1 EAST VIEW,38488,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,A tract of land approximately covering 14th Ave to 17th Street to 10th Ave to 20th Street,"TIF funds will be used to acquire vacant lots or land; to compensate redeveloper for the market value of East View Addtion lots that will in turn be made available at no-cost to home developers or home purchasers; infrastrucute  including street paving, drainage and utility improvements to make lots available for redevelopment.",2016,"27,365","642,545",0,0,0,0,0,0,,"27,365","642,545",1.825881,"11,732.14",499.65
61-0181,MERRICK,61,TIF MCEDC1 EAST VIEW,38488,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,A tract of land approximately covering 14th Ave to 17th Street to 10th Ave to 20th Street,"TIF funds will be used to acquire vacant lots or land; to compensate redeveloper for the market value of East View Addtion lots that will in turn be made available at no-cost to home developers or home purchasers; infrastrucute  including street paving, drainage and utility improvements to make lots available for redevelopment.",2017,"27,365","826,010",0,0,0,0,0,0,,"27,365","826,010",1.818932,"15,024.56",497.75
61-0181,MERRICK,61,TIF MCEDC1 EAST VIEW,38488,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,A tract of land approximately covering 14th Ave to 17th Street to 10th Ave to 20th Street,"TIF funds will be used to acquire vacant lots or land; to compensate redeveloper for the market value of East View Addtion lots that will in turn be made available at no-cost to home developers or home purchasers; infrastrucute  including street paving, drainage and utility improvements to make lots available for redevelopment.",2018,"27,365","826,010",0,0,0,0,0,0,,"27,365","826,010",1.808148,"14,935.52",494.80
61-0181,MERRICK,61,TIF MCEDC1 EAST VIEW,38488,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,A tract of land approximately covering 14th Ave to 17th Street to 10th Ave to 20th Street,"TIF funds will be used to acquire vacant lots or land; to compensate redeveloper for the market value of East View Addtion lots that will in turn be made available at no-cost to home developers or home purchasers; infrastrucute  including street paving, drainage and utility improvements to make lots available for redevelopment.",2019,"18,300","661,605",0,0,0,0,0,0,,"18,300","661,605",1.819601,"12,038.58",332.99
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2007,"16,200","343,850",0,0,0,0,0,0,,"16,200","343,850",2.296900,"7,897.89",372.10
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2008,"16,200","401,735",0,0,0,0,0,0,,"16,200","401,735",2.262529,"9,089.37",366.53
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2009,"16,200","401,735",0,0,0,0,0,0,,"16,200","401,735",2.236885,"8,986.35",362.38
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2010,"16,200","357,760",0,0,0,0,0,0,,"16,200","357,760",2.186899,"7,823.85",354.28
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2011,"16,200","357,760",0,0,0,0,0,0,,"16,200","357,760",2.175214,"7,782.06",352.38
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2012,"16,200","357,760",0,0,0,0,0,0,,"16,200","357,760",2.042437,"7,307.04",330.87
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2013,"16,200","385,900",0,0,0,0,0,0,,"16,200","385,900",2.005995,"7,741.14",324.97
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2014,"16,200","388,120",0,0,0,0,0,0,,"16,200","388,120",1.948477,"7,562.46",315.65
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2015,"16,200","388,120",0,0,0,0,0,0,,"16,200","388,120",1.866620,"7,244.74",302.39
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2016,"16,200","388,120",0,0,0,0,0,0,,"16,200","388,120",1.825881,"7,086.64",295.79
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2017,"16,200","475,490",0,0,0,0,0,0,,"16,200","475,490",1.818932,"8,648.86",294.67
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2018,"16,200","475,490",0,0,0,0,0,0,,"16,200","475,490",1.808148,"8,597.58",292.92
61-0183,MERRICK,61,TIF MCEDC 3,39234,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 14, 16 & 17 East View Addition",TIF funds used infrastructure for a development of residential assisted living homes.,2019,"16,200","475,490",0,0,0,0,0,0,,"16,200","475,490",1.819601,"8,652.06",294.78
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2008,"4,630","189,100",0,0,0,0,0,0,,"4,630","189,100",2.262529,"4,278.44",104.76
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2009,"4,630","189,100",0,0,0,0,0,0,,"4,630","189,100",2.236885,"4,229.95",103.57
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2010,"4,630","189,100",0,0,0,0,0,0,,"4,630","189,100",2.186899,"4,135.43",101.25
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2011,"4,630","189,100",0,0,0,0,0,0,,"4,630","189,100",2.175214,"4,113.34",100.71
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2012,"4,630","189,100",0,0,0,0,0,0,,"4,630","189,100",2.042437,"3,862.26",94.56
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2013,"4,630","213,515",0,0,0,0,0,0,,"4,630","213,515",2.005995,"4,283.10",92.88
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2014,"4,630","213,515",0,0,0,0,0,0,,"4,630","213,515",1.948477,"4,160.30",90.21
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2015,"4,630","213,515",0,0,0,0,0,0,,"4,630","213,515",1.866620,"3,985.52",86.42
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2016,"4,630","213,515",0,0,0,0,0,0,,"4,630","213,515",1.825881,"3,898.54",84.54
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2017,"4,630","221,585",0,0,0,0,0,0,,"4,630","221,585",1.818932,"4,030.48",84.22
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2018,"4,630","221,585",0,0,0,0,0,0,,"4,630","221,585",1.808148,"4,006.58",83.72
61-0185,MERRICK,61,TIF MCEDC 4,39448,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 20, East View Addition",TIF funds used infrastructure for a development of a single family residence.,2019,"4,630","221,585",0,0,0,0,0,0,,"4,630","221,585",1.819601,"4,031.96",84.25
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2008,0,0,"5,740","1,142,660",0,0,0,0,,"5,740","1,142,660",2.262529,"25,853.01",129.87
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2009,0,0,"5,740","2,682,175",0,0,0,0,,"5,740","2,682,175",2.236885,"59,997.17",128.40
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2010,0,0,"5,740","3,138,860",0,0,0,0,,"5,740","3,138,860",2.186899,"68,643.70",125.53
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2011,0,0,"5,740","3,138,860",0,0,0,0,,"5,740","3,138,860",2.175214,"68,276.92",124.86
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2012,0,0,"5,740","3,138,860",0,0,0,0,,"5,740","3,138,860",2.042437,"64,109.24",117.24
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2013,0,0,"5,740","3,458,235",0,0,0,0,,"5,740","3,458,235",2.005995,"69,372.02",115.14
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2014,0,0,"5,740","3,458,235",0,0,0,0,,"5,740","3,458,235",1.948477,"67,382.92",111.84
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2015,0,0,"5,740","3,458,235",0,0,0,0,,"5,740","3,458,235",1.866620,"64,552.12",107.14
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2016,0,0,"5,740","3,458,235",0,0,0,0,,"5,740","3,458,235",1.825881,"63,143.26",104.81
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2017,0,0,"5,740","3,458,235",0,0,0,0,,"5,740","3,458,235",1.818932,"62,902.94",104.41
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2018,0,0,"5,740","3,458,235",0,0,0,0,,"5,740","3,458,235",1.808148,"62,530.02",103.79
61-0186,MERRICK,61,TIF COTTONWOOD ESTATES,39217,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lot 1, Cottonwood Subdivision",TIF funds used for the construction of a 42 unit assisted living facility.,2019,0,0,"5,740","3,458,235",0,0,0,0,,"5,740","3,458,235",1.819601,"62,926.08",104.45
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2008,"16,255","550,435",0,0,0,0,0,0,,"16,255","550,435",2.262529,"12,453.75",367.77
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2009,"16,255","747,400",0,0,0,0,0,0,,"16,255","747,400",2.236885,"16,718.48",363.61
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2010,"16,255","428,345",0,0,0,0,0,0,,"16,255","428,345",2.186899,"9,367.47",355.48
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2011,"16,255","428,345",0,0,0,0,0,0,,"16,255","428,345",2.175214,"9,317.46",353.58
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2012,"16,255","428,345",0,0,0,0,0,0,,"16,255","428,345",2.042437,"8,748.72",332.00
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2013,"16,255","454,450",0,0,0,0,0,0,,"16,255","454,450",2.005995,"9,116.28",326.07
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2014,"16,255","454,450",0,0,0,0,0,0,,"16,255","454,450",1.948477,"8,854.86",316.72
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2015,"16,255","454,450",0,0,0,0,0,0,,"16,255","454,450",1.866620,"8,482.86",303.42
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2016,"16,255","233,920",0,0,0,0,0,0,,"16,255","233,920",1.825881,"4,271.16",296.80
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2017,"16,255","233,920",0,0,0,0,0,0,,"16,255","233,920",1.818932,"4,254.88",295.67
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2018,"16,255","233,920",0,0,0,0,0,0,,"16,255","233,920",1.808148,"4,229.66",293.91
61-0187,MERRICK,61,TIF SOUTHEAST VILLA,39214,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"Lots 1-6, Bader Villa",TIF funds used for the construction of 6 duplex units for low income or elderly housing.,2019,"16,255","233,930",0,0,0,0,0,0,,"16,255","233,930",1.819601,"4,256.62",295.78
61-0189,MERRICK,61,TIF DAIRY QUEEN,39931,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"All Lots 2-4 & 50' abutting Lots 3 & 4 North of Block 28, Original Town.","TIF funds used for demolition of a closed gas station and the construction of a new Dairy Queen, parking lot, curbs and sidewalks.",2009,0,0,"44,550","153,850",0,0,0,0,,"44,550","153,850",2.236885,"3,441.45",996.53
61-0189,MERRICK,61,TIF DAIRY QUEEN,39931,CENTRAL CITY,CENTRAL CITY 4,61-0004,,3,"All Lots 2-4 & 50' abutting Lots 3 & 4 North of Block 28, Original Town.","TIF funds used for demolition of a closed gas station and the construction of a new Dairy Queen, parking lot, curbs and sidewalks.",2010,0,0,"44,550","325,650",0,0,0,0,,"44,550","325,650",2.186899,"7,121.64",974.26
