"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2017 TIF Report  certified as of 2-20-2018,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
80-9705,SEWARD,80,TIF GROCERY STORE PROJECT,1/1/13,UTICA,CENTENNIAL 67R,80-0567,,3,"Name of Project: Grocery Store Project
W 22 ft. Lot 5 and all Lot 6 Block 13 Wright's 1st Addition Utica
Description: TIF funds used in the infrastructure development and payment of eligible public improvements for the Grocery Store Project located at 620 ""D"" St.",2015,0,0,6097,237720,0,0,0,0,,6097,237720,1.264194,3005.26,77.08
80-9705,SEWARD,80,TIF GROCERY STORE PROJECT,1/1/13,UTICA,CENTENNIAL 67R,80-0567,,3,"Name of Project: Grocery Store Project
W 22 ft. Lot 5 and all Lot 6 Block 13 Wright's 1st Addition Utica
Description: TIF funds used in the infrastructure development and payment of eligible public improvements for the Grocery Store Project located at 620 ""D"" St.",2016,0,0,6097,237720,0,0,0,0,,6097,237720,1.251269,2974.56,76.29
80-9705,SEWARD,80,TIF GROCERY STORE PROJECT,1/1/13,UTICA,CENTENNIAL 67R,80-0567,,3,"Name of Project: Grocery Store Project
W 22 ft. Lot 5 and all Lot 6 Block 13 Wright's 1st Addition Utica
Description: TIF funds used in the infrastructure development and payment of eligible public improvements for the Grocery Store Project located at 620 ""D"" St.",2017,0,0,6097,244440,0,0,0,0,,6097,244440,1.284949,3140.98,78.34
80-9706,SEWARD,80,TIF JONES INSURANCE AGENCY,1/1/14,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Jones Insurance Agency
So 32 ft of Lot 7 and all Lots 10 and 11 Blk 12, Original Town Seward
Description: TIF funds used for construction of approx 5,150 sq ft building and associated improvements.",2014,0,0,84634,1049,0,0,0,0,,84634,1049,1.735917,18.2,1469.18
80-9706,SEWARD,80,TIF JONES INSURANCE AGENCY,1/1/14,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Jones Insurance Agency
So 32 ft of Lot 7 and all Lots 10 and 11 Blk 12, Original Town Seward
Description: TIF funds used for construction of approx 5,150 sq ft building and associated improvements.",2015,0,0,84634,369746,0,0,0,0,,84634,369746,1.742962,6444.64,1475.14
80-9706,SEWARD,80,TIF JONES INSURANCE AGENCY,1/1/14,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Jones Insurance Agency
So 32 ft of Lot 7 and all Lots 10 and 11 Blk 12, Original Town Seward
Description: TIF funds used for construction of approx 5,150 sq ft building and associated improvements.",2016,0,0,84634,384523,0,0,0,0,,84634,384523,1.713073,6587.16,1449.84
80-9706,SEWARD,80,TIF JONES INSURANCE AGENCY,1/1/14,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Jones Insurance Agency
So 32 ft of Lot 7 and all Lots 10 and 11 Blk 12, Original Town Seward
Description: TIF funds used for construction of approx 5,150 sq ft building and associated improvements.",2017,0,0,84634,407981,0,0,0,0,,84634,407981,1.720352,7018.72,1456
80-9707,SEWARD,80,TIF JONES BANK PROJ,1/1/14,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Jones Bank Project
6th and Main Street, Seward; 4 parcels Tax Lots 13, 14, 16, and 17 Blk 23, Orig Town, and 6 parcels various Lots & Tax Lots Blk 22 Original Town Seward
Description: TIF funds used for construction, remodel, renovation, expansion, and redevelopment of approx. 13,600 sq ft bank facility and the associated improvements.",2014,0,0,1349605,128193,0,0,0,0,,1349605,128193,1.735917,2225.34,23428.02
80-9707,SEWARD,80,TIF JONES BANK PROJ,1/1/14,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Jones Bank Project
6th and Main Street, Seward; 4 parcels Tax Lots 13, 14, 16, and 17 Blk 23, Orig Town, and 6 parcels various Lots & Tax Lots Blk 22 Original Town Seward
Description: TIF funds used for construction, remodel, renovation, expansion, and redevelopment of approx. 13,600 sq ft bank facility and the associated improvements.",2015,0,0,1349605,677414,0,0,0,0,,1349605,677414,1.742962,11807.18,23523.1
80-9707,SEWARD,80,TIF JONES BANK PROJ,1/1/14,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Jones Bank Project
6th and Main Street, Seward; 4 parcels Tax Lots 13, 14, 16, and 17 Blk 23, Orig Town, and 6 parcels various Lots & Tax Lots Blk 22 Original Town Seward
Description: TIF funds used for construction, remodel, renovation, expansion, and redevelopment of approx. 13,600 sq ft bank facility and the associated improvements.",2016,0,0,1349605,677414,0,0,0,0,,1349605,677414,1.713073,11604.7,23119.72
80-9707,SEWARD,80,TIF JONES BANK PROJ,1/1/14,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Jones Bank Project
6th and Main Street, Seward; 4 parcels Tax Lots 13, 14, 16, and 17 Blk 23, Orig Town, and 6 parcels various Lots & Tax Lots Blk 22 Original Town Seward
Description: TIF funds used for construction, remodel, renovation, expansion, and redevelopment of approx. 13,600 sq ft bank facility and the associated improvements.",2017,0,0,1349605,778765,0,0,0,0,,1349605,778765,1.720352,13397.56,23217.96
80-9708,SEWARD,80,TIF RETAIL & RESEARCH FACIL.,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Retail and Research Facility
Lot A and strip of land 40ft wide designated as private drive located adjacent to South boundary Lot A and North boundary of Lot B in replat of Lots 5 & 8, Twin Oaks Development
Description of Project: Renovation and remodeling of approx 7,438 sq ft of commercial building space, the construction of a retail and research facility and associated improvements withing the Redevelopment Area.",2015,0,0,202494,0,0,0,0,0,,202494,0,1.742962,0,3529.39
80-9708,SEWARD,80,TIF RETAIL & RESEARCH FACIL.,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Retail and Research Facility
Lot A and strip of land 40ft wide designated as private drive located adjacent to South boundary Lot A and North boundary of Lot B in replat of Lots 5 & 8, Twin Oaks Development
Description of Project: Renovation and remodeling of approx 7,438 sq ft of commercial building space, the construction of a retail and research facility and associated improvements withing the Redevelopment Area.",2016,0,0,202494,0,0,0,0,0,,202494,0,1.713073,0,3468.87
80-9708,SEWARD,80,TIF RETAIL & RESEARCH FACIL.,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Retail and Research Facility
Lot A and strip of land 40ft wide designated as private drive located adjacent to South boundary Lot A and North boundary of Lot B in replat of Lots 5 & 8, Twin Oaks Development
Description of Project: Renovation and remodeling of approx 7,438 sq ft of commercial building space, the construction of a retail and research facility and associated improvements withing the Redevelopment Area.",2017,0,0,202494,10124,0,0,0,0,,202494,10124,1.720352,174.22,3483.61
80-9709,SEWARD,80,TIF CNG PROJECT,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: CNG Project
Lots 1, 3, and 4 CNG Addition; Lot 4 shall be replatted as Lots 1-18, CNG 1st Addition
Description of Project: TIF funds used for demolition, site preparation, asbestos abatement, construction and extenstion of public utility infrastructure, public parking improvements and other improvements associated with the construction of approx 20,000 sq ft commercial buildings, 15,000 sq ft of residential units.",2015,17203,108014,31209,347516,0,0,0,0,,48412,455530,1.742962,7940.16,843.8
80-9709,SEWARD,80,TIF CNG PROJECT,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: CNG Project
Lots 1, 3, and 4 CNG Addition; Lot 4 shall be replatted as Lots 1-18, CNG 1st Addition
Description of Project: TIF funds used for demolition, site preparation, asbestos abatement, construction and extenstion of public utility infrastructure, public parking improvements and other improvements associated with the construction of approx 20,000 sq ft commercial buildings, 15,000 sq ft of residential units.",2016,17203,283094,26723,1326402,0,0,0,0,,43926,1609496,1.713073,27572.34,752.48
80-9709,SEWARD,80,TIF CNG PROJECT,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: CNG Project
Lots 1, 3, and 4 CNG Addition; Lot 4 shall be replatted as Lots 1-18, CNG 1st Addition
Description of Project: TIF funds used for demolition, site preparation, asbestos abatement, construction and extenstion of public utility infrastructure, public parking improvements and other improvements associated with the construction of approx 20,000 sq ft commercial buildings, 15,000 sq ft of residential units.",2017,17203,1243766,26723,2163838,0,0,0,0,,43926,3407604,1.720352,58623.18,755.68
80-9710,SEWARD,80,TIF GRIMES CONSTRUCTION PROJ,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Grimes Construction Project
Lots 1-9 Blk 34 and Lots 1-12 Blk 33, HM&R Addition
Description of Project: Site preparation and land stabilization improvements, public utility infrastructure improvements, public facade enhancements associated with construction of approx 6,640 sq ft woodworking fabrication and construction shop.",2015,0,0,23599,0,0,0,0,0,,23599,0,1.742962,0,411.32
80-9710,SEWARD,80,TIF GRIMES CONSTRUCTION PROJ,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Grimes Construction Project
Lots 1-9 Blk 34 and Lots 1-12 Blk 33, HM&R Addition
Description of Project: Site preparation and land stabilization improvements, public utility infrastructure improvements, public facade enhancements associated with construction of approx 6,640 sq ft woodworking fabrication and construction shop.",2016,0,0,23599,82890,0,0,0,0,,23599,82890,1.713073,1420,404.27
80-9710,SEWARD,80,TIF GRIMES CONSTRUCTION PROJ,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Grimes Construction Project
Lots 1-9 Blk 34 and Lots 1-12 Blk 33, HM&R Addition
Description of Project: Site preparation and land stabilization improvements, public utility infrastructure improvements, public facade enhancements associated with construction of approx 6,640 sq ft woodworking fabrication and construction shop.",2017,0,0,23599,195031,0,0,0,0,,23599,195031,1.720352,3355.3,405.99
80-9711,SEWARD,80,TIF LINDER PROJ,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Lindner Project
Lots 1-5 and Lots 7-13, Twin Oaks Development Fifth Addition
Description of Project: Preparation and development of 13 lots for light industrial use and associated public improvements for construction and extension of public sewer and road improvements.
Legal description corrected 2016, excludes Lot 6.",2015,0,0,357933,349609,0,0,0,0,,357933,349609,1.742962,6094.08,6238.64
80-9711,SEWARD,80,TIF LINDER PROJ,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Lindner Project
Lots 1-5 and Lots 7-13, Twin Oaks Development Fifth Addition
Description of Project: Preparation and development of 13 lots for light industrial use and associated public improvements for construction and extension of public sewer and road improvements.
Legal description corrected 2016, excludes Lot 6.",2016,0,0,29714,348626,0,0,0,0,,29714,348626,1.713073,5972.46,509.02
80-9711,SEWARD,80,TIF LINDER PROJ,1/1/15,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Lindner Project
Lots 1-5 and Lots 7-13, Twin Oaks Development Fifth Addition
Description of Project: Preparation and development of 13 lots for light industrial use and associated public improvements for construction and extension of public sewer and road improvements.
Legal description corrected 2016, excludes Lot 6.",2017,0,0,26225,289390,0,0,0,0,,26225,289390,1.720352,4978.64,451.16
80-9712,SEWARD,80,TIF TWO CREEKS HOLDINGS PROJ,1/1/16,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Two Creeks Holdings Project
Lots 10-12, Blk 45, Harris, Moffitt & Robert's Addition and W 35' of adjacent vacated 12th Street and adjacent vacated South Street
Description of Project: Construction of approx. 4,675 sq ft autobody retail and warehouse facility, and the associated improvements.",2016,0,0,13871,213777,0,0,0,0,,13871,213777,1.713073,3662.16,237.62
80-9712,SEWARD,80,TIF TWO CREEKS HOLDINGS PROJ,1/1/16,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Two Creeks Holdings Project
Lots 10-12, Blk 45, Harris, Moffitt & Robert's Addition and W 35' of adjacent vacated 12th Street and adjacent vacated South Street
Description of Project: Construction of approx. 4,675 sq ft autobody retail and warehouse facility, and the associated improvements.",2017,0,0,13871,311665,0,0,0,0,,13871,311665,1.720352,5361.78,238.63
80-9713,SEWARD,80,TIF BOTTLE ROCKET BREWING PROJ,1/1/16,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Bottle Rocket Brewing Project
Lot 7 Blk 20 Original Town
Description of Project: Construction of approx. 6,680 sq ft craft brewery and tap room and associated improvements.",2016,0,0,64970,0,0,0,0,0,,64970,0,1.713073,0,1112.98
80-9713,SEWARD,80,TIF BOTTLE ROCKET BREWING PROJ,1/1/16,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Bottle Rocket Brewing Project
Lot 7 Blk 20 Original Town
Description of Project: Construction of approx. 6,680 sq ft craft brewery and tap room and associated improvements.",2017,0,0,64970,231918,0,0,0,0,,64970,231918,1.720352,3989.84,1117.71
80-9714,SEWARD,80,TIF BREEZE FANS PROJECT,1/1/16,UTICA,CENTENNIAL 67R,80-0567,,3,"Name of Project: Breeze Fans Project
E 1/2 Lot 9 and Lots 10-12 Blk 14 Wrights First Addition, Utica
Description of Project: Construction of approx. 5,916 sq ft manufacturing and metal fabrication facility and the associated improvements in redevelopment area.",2016,0,0,35156,184031,0,0,0,0,,35156,184031,1.251269,2302.72,439.9
80-9714,SEWARD,80,TIF BREEZE FANS PROJECT,1/1/16,UTICA,CENTENNIAL 67R,80-0567,,3,"Name of Project: Breeze Fans Project
E 1/2 Lot 9 and Lots 10-12 Blk 14 Wrights First Addition, Utica
Description of Project: Construction of approx. 5,916 sq ft manufacturing and metal fabrication facility and the associated improvements in redevelopment area.",2017,0,0,34536,184272,0,0,0,0,,34536,184272,1.284949,2367.84,443.77
80-9715,SEWARD,80,TIF BRADFORD CENTER,1/1/17,SEWARD,SEWARD 9,80-0009,,3,"Name of Project: Bradford Center Redevelopment Project
Lots 5-6, Blk 42 Seward Cloyd's Addition
Description of Project: Renovation, remodeling, and upgrading of a commercial office building including façade enhancements and landscaping improvements and related eligible public improvements.",2017,0,0,293658,73999,0,0,0,0,,293658,73999,1.720352,1273.08,5051.95
81-9900,SHERIDAN,81,TIF KTJ REDEVELPMENT,1/1/17,GORDON,GORDON-RUSHVILLE 10,81-0010,,3,"Name of Project: KTJ Redevelopment
Tract of Land out of Outlot A, Barto's Subdivision
Description of Project: Site acquisition, building demolition, preparation and construction of retail store.",2017,0,0,451896,1080296,0,0,0,0,,451896,1080296,1.992645,21526.46,9004.68
82-8501,SHERMAN,82,TIF LOUP CITY REDV PROJ 1,1/1/04,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Howard County Land & Cattle Company
Lots 13-15, Block 19, Original Town of Loup City
Description: TIF funds approved for land acquisition, site development and utility connections for the construction of a full service bank brick building",2004,13610,0,0,0,0,0,0,0,,13610,0,2.26953,0,308.88
82-8501,SHERMAN,82,TIF LOUP CITY REDV PROJ 1,1/1/04,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Howard County Land & Cattle Company
Lots 13-15, Block 19, Original Town of Loup City
Description: TIF funds approved for land acquisition, site development and utility connections for the construction of a full service bank brick building",2005,0,0,13610,207735,0,0,0,0,,13610,207735,2.257913,4690.48,307.3
82-8501,SHERMAN,82,TIF LOUP CITY REDV PROJ 1,1/1/04,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Howard County Land & Cattle Company
Lots 13-15, Block 19, Original Town of Loup City
Description: TIF funds approved for land acquisition, site development and utility connections for the construction of a full service bank brick building",2006,0,0,13610,199930,0,0,0,0,,13610,199930,2.2778,4554,310.01
82-8501,SHERMAN,82,TIF LOUP CITY REDV PROJ 1,1/1/04,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Howard County Land & Cattle Company
Lots 13-15, Block 19, Original Town of Loup City
Description: TIF funds approved for land acquisition, site development and utility connections for the construction of a full service bank brick building",2007,0,0,13610,199930,0,0,0,0,,13610,199930,2.29456,4587.52,312.29
82-8501,SHERMAN,82,TIF LOUP CITY REDV PROJ 1,1/1/04,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Howard County Land & Cattle Company
Lots 13-15, Block 19, Original Town of Loup City
Description: TIF funds approved for land acquisition, site development and utility connections for the construction of a full service bank brick building",2008,0,0,13610,199930,0,0,0,0,,13610,199930,2.303188,4604.76,313.46
82-8501,SHERMAN,82,TIF LOUP CITY REDV PROJ 1,1/1/04,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Howard County Land & Cattle Company
Lots 13-15, Block 19, Original Town of Loup City
Description: TIF funds approved for land acquisition, site development and utility connections for the construction of a full service bank brick building",2009,0,0,13610,199930,0,0,0,0,,13610,199930,2.41646,4831.22,328.88
82-8501,SHERMAN,82,TIF LOUP CITY REDV PROJ 1,1/1/04,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Howard County Land & Cattle Company
Lots 13-15, Block 19, Original Town of Loup City
Description: TIF funds approved for land acquisition, site development and utility connections for the construction of a full service bank brick building",2010,0,0,13610,223920,0,0,0,0,,13610,223920,2.619447,5865.46,356.51
