"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export from 2014 Tax Increment Financing Report ,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
82-8504,SHERMAN,82,TIF SCIENTIFIC CROP AGR PROJ 4,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Scientific Crop Agronomy Soybean Treatment Building
Pt. Lots 1 & 2 and All Lot 3 through 9, Block 11 Orig Town Loup City
1255 HWY 92 Loup City
Description: Construction of new building for warehousing seed and providing seed treatement of soybeans as well as office for Pioneer Seed Representative.",2010,0.00,0.00,"4,080.00",0.00,0.00,0.00,0.00,0.00,,"4,080.00",0.00,2.619447,0.00,106.87
82-8504,SHERMAN,82,TIF SCIENTIFIC CROP AGR PROJ 4,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Scientific Crop Agronomy Soybean Treatment Building
Pt. Lots 1 & 2 and All Lot 3 through 9, Block 11 Orig Town Loup City
1255 HWY 92 Loup City
Description: Construction of new building for warehousing seed and providing seed treatement of soybeans as well as office for Pioneer Seed Representative.",2011,0.00,0.00,"4,080.00","95,635.00",0.00,0.00,0.00,0.00,,"4,080.00","95,635.00",2.595031,"2,481.76",105.88
82-8504,SHERMAN,82,TIF SCIENTIFIC CROP AGR PROJ 4,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Scientific Crop Agronomy Soybean Treatment Building
Pt. Lots 1 & 2 and All Lot 3 through 9, Block 11 Orig Town Loup City
1255 HWY 92 Loup City
Description: Construction of new building for warehousing seed and providing seed treatement of soybeans as well as office for Pioneer Seed Representative.",2012,0.00,0.00,"4,080.00","95,635.00",0.00,0.00,0.00,0.00,,"4,080.00","95,635.00",2.619613,"2,505.26",106.88
82-8504,SHERMAN,82,TIF SCIENTIFIC CROP AGR PROJ 4,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Scientific Crop Agronomy Soybean Treatment Building
Pt. Lots 1 & 2 and All Lot 3 through 9, Block 11 Orig Town Loup City
1255 HWY 92 Loup City
Description: Construction of new building for warehousing seed and providing seed treatement of soybeans as well as office for Pioneer Seed Representative.",2013,0.00,0.00,"4,080.00","95,635.00",0.00,0.00,0.00,0.00,,"4,080.00","95,635.00",2.521251,"2,411.20",102.87
82-8504,SHERMAN,82,TIF SCIENTIFIC CROP AGR PROJ 4,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Scientific Crop Agronomy Soybean Treatment Building
Pt. Lots 1 & 2 and All Lot 3 through 9, Block 11 Orig Town Loup City
1255 HWY 92 Loup City
Description: Construction of new building for warehousing seed and providing seed treatement of soybeans as well as office for Pioneer Seed Representative.",2014,0.00,0.00,"4,080.00","134,005.00",0.00,0.00,0.00,0.00,,"4,080.00","134,005.00",2.278018,"3,052.66",92.94
82-8505,SHERMAN,82,TIF VIAERO WIRELS RETAIL PROJ5,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Viaero Wireless Retail Store (NE Colorado Cellular)
Lots 7, 8, 9, 10, 11 and 12 and the West 8 ft of Lot 6 Block 13 Orig Town Loup City
Description:Constructing a new retail store for phone sales, storage and service for a wireless communications business.",2010,0.00,0.00,"4,370.00",0.00,0.00,0.00,0.00,0.00,,"4,370.00",0.00,2.619447,0.00,114.47
82-8505,SHERMAN,82,TIF VIAERO WIRELS RETAIL PROJ5,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Viaero Wireless Retail Store (NE Colorado Cellular)
Lots 7, 8, 9, 10, 11 and 12 and the West 8 ft of Lot 6 Block 13 Orig Town Loup City
Description:Constructing a new retail store for phone sales, storage and service for a wireless communications business.",2011,0.00,0.00,"4,370.00","131,245.00",0.00,0.00,0.00,0.00,,"4,370.00","131,245.00",2.595031,"3,405.84",113.40
82-8505,SHERMAN,82,TIF VIAERO WIRELS RETAIL PROJ5,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Viaero Wireless Retail Store (NE Colorado Cellular)
Lots 7, 8, 9, 10, 11 and 12 and the West 8 ft of Lot 6 Block 13 Orig Town Loup City
Description:Constructing a new retail store for phone sales, storage and service for a wireless communications business.",2012,0.00,0.00,"4,370.00","131,245.00",0.00,0.00,0.00,0.00,,"4,370.00","131,245.00",2.619613,"3,438.12",114.48
82-8505,SHERMAN,82,TIF VIAERO WIRELS RETAIL PROJ5,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Viaero Wireless Retail Store (NE Colorado Cellular)
Lots 7, 8, 9, 10, 11 and 12 and the West 8 ft of Lot 6 Block 13 Orig Town Loup City
Description:Constructing a new retail store for phone sales, storage and service for a wireless communications business.",2013,0.00,0.00,"4,370.00","131,245.00",0.00,0.00,0.00,0.00,,"4,370.00","131,245.00",2.521251,"3,309.02",110.18
82-8505,SHERMAN,82,TIF VIAERO WIRELS RETAIL PROJ5,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Viaero Wireless Retail Store (NE Colorado Cellular)
Lots 7, 8, 9, 10, 11 and 12 and the West 8 ft of Lot 6 Block 13 Orig Town Loup City
Description:Constructing a new retail store for phone sales, storage and service for a wireless communications business.",2014,0.00,0.00,"4,370.00","174,440.00",0.00,0.00,0.00,0.00,,"4,370.00","174,440.00",2.278018,"3,973.78",99.55
82-8506,SHERMAN,82,TIF KEN'S EQUIP INC PROJ 6,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Ken's Equipment Inc. new sales and parts store
Lot 1 Block 1 Railroad Addition; 1110 O Street Loup City
Description: TIF funds for establised Agco and Hesston agricultural sales and service and parts dealer is constructing new building for sales and parts.",2010,0.00,0.00,"43,170.00",0.00,0.00,0.00,0.00,0.00,,"43,170.00",0.00,2.619447,0.00,"1,130.82"
82-8506,SHERMAN,82,TIF KEN'S EQUIP INC PROJ 6,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Ken's Equipment Inc. new sales and parts store
Lot 1 Block 1 Railroad Addition; 1110 O Street Loup City
Description: TIF funds for establised Agco and Hesston agricultural sales and service and parts dealer is constructing new building for sales and parts.",2011,0.00,0.00,"43,170.00","148,005.00",0.00,0.00,0.00,0.00,,"43,170.00","148,005.00",2.595031,"3,840.78","1,120.27"
82-8506,SHERMAN,82,TIF KEN'S EQUIP INC PROJ 6,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Ken's Equipment Inc. new sales and parts store
Lot 1 Block 1 Railroad Addition; 1110 O Street Loup City
Description: TIF funds for establised Agco and Hesston agricultural sales and service and parts dealer is constructing new building for sales and parts.",2012,0.00,0.00,"43,170.00","148,005.00",0.00,0.00,0.00,0.00,,"43,170.00","148,005.00",2.619613,"3,877.16","1,130.89"
82-8506,SHERMAN,82,TIF KEN'S EQUIP INC PROJ 6,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Ken's Equipment Inc. new sales and parts store
Lot 1 Block 1 Railroad Addition; 1110 O Street Loup City
Description: TIF funds for establised Agco and Hesston agricultural sales and service and parts dealer is constructing new building for sales and parts.",2013,0.00,0.00,"43,170.00","148,005.00",0.00,0.00,0.00,0.00,,"43,170.00","148,005.00",2.521251,"3,731.58","1,088.42"
82-8506,SHERMAN,82,TIF KEN'S EQUIP INC PROJ 6,40179,LOUP CITY,LOUP CITY 1,82-0001,,3,"Name of Project: Ken's Equipment Inc. new sales and parts store
Lot 1 Block 1 Railroad Addition; 1110 O Street Loup City
Description: TIF funds for establised Agco and Hesston agricultural sales and service and parts dealer is constructing new building for sales and parts.",2014,0.00,0.00,"43,170.00","150,755.00",0.00,0.00,0.00,0.00,,"43,170.00","150,755.00",2.278018,"3,434.22",983.42
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",40544,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Cargill, Inc. 
Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton
Description: TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2011,0.00,0.00,"604,758.00","550,699.00",0.00,0.00,0.00,0.00,,"604,758.00","550,699.00",1.895633,"10,439.23","11,463.99"
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",40544,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Cargill, Inc. 
Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton
Description: TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2012,0.00,0.00,"604,758.00","645,271.00",0.00,0.00,0.00,0.00,,"604,758.00","645,271.00",1.923462,"12,411.54","11,632.29"
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",40544,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Cargill, Inc. 
Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton
Description: TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2013,0.00,0.00,"604,758.00","719,894.00",0.00,0.00,0.00,0.00,,"604,758.00","719,894.00",1.722792,"12,402.28","10,418.72"
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",40544,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Cargill, Inc. 
Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton
Description: TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2014,0.00,0.00,"604,758.00","841,363.00",0.00,0.00,0.00,0.00,,"604,758.00","841,363.00",1.595010,"13,419.82","9,645.95"
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",40544,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Name of Project: Cargill, Inc. 
Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton
Description: TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2011,0.00,0.00,"1,144,061.00","855,972.00",0.00,0.00,0.00,0.00,,"1,144,061.00","855,972.00",1.606281,"13,749.32","18,376.83"
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",40544,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Name of Project: Cargill, Inc. 
Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton
Description: TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2012,0.00,0.00,"1,144,061.00","4,987,234.00",0.00,0.00,0.00,0.00,,"1,144,061.00","4,987,234.00",1.633838,"81,483.34","18,692.10"
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",40544,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Name of Project: Cargill, Inc. 
Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton
Description: TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2013,0.00,0.00,"1,144,061.00","6,030,544.00",0.00,0.00,0.00,0.00,,"1,144,061.00","6,030,544.00",1.368866,"82,550.06","15,660.66"
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",40544,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Name of Project: Cargill, Inc. 
Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton
Description: TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2014,0.00,0.00,"1,144,061.00","7,752,199.00",0.00,0.00,0.00,0.00,,"1,144,061.00","7,752,199.00",1.215377,"94,218.46","13,904.65"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2005,"847,585.00","51,005.00","3,217,528.00","1,211,212.00",0.00,0.00,0.00,0.00,,"4,065,113.00","1,262,217.00",2.133796,"26,933.12","86,741.22"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2006,"844,537.00","58,682.00","3,160,708.00","1,135,221.00",0.00,0.00,0.00,0.00,,"4,005,245.00","1,193,903.00",2.138187,"25,527.87","85,639.63"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2007,"844,537.00","71,469.00","3,216,862.00","1,164,623.00",0.00,0.00,0.00,0.00,,"4,061,399.00","1,236,092.00",2.127473,"26,297.51","86,405.17"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2008,"840,432.00","69,247.00","3,191,309.00","1,541,466.00",0.00,0.00,0.00,0.00,,"4,031,741.00","1,610,713.00",2.074773,"33,418.62","83,649.47"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2009,"839,087.00","68,570.00","3,049,226.00","1,555,651.00",0.00,0.00,0.00,0.00,,"3,888,313.00","1,624,221.00",2.022988,"32,857.79","78,660.11"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2010,"820,022.00","81,665.00","3,047,489.00","1,747,026.00",0.00,0.00,0.00,0.00,,"3,867,511.00","1,828,691.00",1.984289,"36,286.49","76,742.60"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2011,"819,479.00","81,988.00","3,048,053.00","1,746,604.00",0.00,0.00,0.00,0.00,,"3,867,532.00","1,828,592.00",1.970183,"36,026.61","76,197.46"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2012,"817,194.00","89,572.00","2,562,434.00","1,029,269.00","488,252.00","777,190.00",0.00,0.00,,"3,867,880.00","1,896,031.00",1.977527,"37,494.68","76,488.37"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2013,"819,686.00","91,322.00","2,575,384.00","1,061,650.00","488,252.00","2,011,303.00",0.00,0.00,,"3,883,322.00","3,164,275.00",1.914878,"60,592.16","74,360.88"
85-0331,THAYER,85,TIF HEBRON TIF 1,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: Northeast Corridor District 1
A tract of land located in the NW1/4 of Section 5, T2N, R2W
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2014,"822,887.00","148,993.00","2,575,384.00","1,046,797.00","488,252.00","2,011,303.00",0.00,0.00,,"3,886,523.00","3,207,093.00",1.726363,"55,366.26","67,095.50"
85-0332,THAYER,85,TIF HEBRON TIF 2,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: The Hunt Project
Various lots in Block 15
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2005,0.00,0.00,"124,231.00",0.00,0.00,0.00,0.00,0.00,,"124,231.00",0.00,2.133796,0.00,"2,650.84"
85-0332,THAYER,85,TIF HEBRON TIF 2,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: The Hunt Project
Various lots in Block 15
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2006,0.00,0.00,"124,231.00",0.00,0.00,0.00,0.00,0.00,,"124,231.00",0.00,2.138187,0.00,"2,656.29"
85-0332,THAYER,85,TIF HEBRON TIF 2,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: The Hunt Project
Various lots in Block 15
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2007,0.00,0.00,"120,925.00",0.00,0.00,0.00,0.00,0.00,,"120,925.00",0.00,2.127473,0.00,"2,572.65"
85-0332,THAYER,85,TIF HEBRON TIF 2,38336,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"Name of Project: The Hunt Project
Various lots in Block 15
Description: TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2008,0.00,0.00,"120,925.00","50,942.00",0.00,0.00,0.00,0.00,,"120,925.00","50,942.00",2.074773,"1,056.93","2,508.92"
