"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export from 2010 Tax Increment Financing Report ,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2002,0,0,"2,775","54,000",0,0,0,0,,"2,775","54,000",2.31986,"1,252.72",64.38
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2003,0,0,"2,775","114,080",0,0,0,0,,"2,775","114,080",2.490378,"2,841.02",69.11
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2004,0,0,"2,635","108,490",0,0,0,0,,"2,635","108,490",2.414349,"2,619.33",63.62
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2005,0,0,"2,775","113,090",0,0,0,0,,"2,775","113,090",2.390536,"2,703.46",66.34
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2006,0,0,"2,775","113,090",0,0,0,0,,"2,775","113,090",2.372705,"2,683.30",65.84
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2007,0,0,"2,775","96,895",0,0,0,0,,"2,775","96,895",2.324087,"2,251.92",64.49
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2008,0,0,"2,610","94,255",0,0,0,0,,"2,610","94,255",2.297697,"2,165.70",59.97
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2009,0,0,"2,610","94,255",0,0,0,0,,"2,610","94,255",2.168262,"2,043.70",56.59
91-8610,WEBSTER,91,TIF BLUE HILL FOUND./GROCERY,12/28/2001,BLUE HILL,BLUE HILL,91-0074,,3,"Name of Project: Blue Hill Community Foundation, Inc.
East 1/2 of Lot 22, all of Lots 23 & 24 and West 6 inches of Lot 25, Block 9,  Original Town of Blue Hill (554 West Gage)
Description: TIF funds used for general construction of the building.",2010,0,0,"2,610","94,255",0,0,0,0,,"2,610","94,255",2.216326,"2,089.00",57.85
91-8614,WEBSTER,91,TIF RED CLOUD GRAIN LLC,9/6/2005,RED CLOUD,RED CLOUD 2,91-0002,,3,"Name of Project: Red Cloud Grain, LLC
Tract 1, S1/2SE1/4, Section 2-T01N-R11
Tract 2, Blocks 16-19, Railroad Addition
Description: TIF funds used for the expansion of existing grain facilities.",2006,0,0,"433,265","277,875",0,0,0,0,,"433,265","277,875",2.345515,"6,517.60","10,162.30"
91-8614,WEBSTER,91,TIF RED CLOUD GRAIN LLC,9/6/2005,RED CLOUD,RED CLOUD 2,91-0002,,3,"Name of Project: Red Cloud Grain, LLC
Tract 1, S1/2SE1/4, Section 2-T01N-R11
Tract 2, Blocks 16-19, Railroad Addition
Description: TIF funds used for the expansion of existing grain facilities.",2007,0,0,"690,645","283,500",0,0,0,0,,"690,645","283,500",2.358411,"6,686.10","16,288.25"
91-8614,WEBSTER,91,TIF RED CLOUD GRAIN LLC,9/6/2005,RED CLOUD,RED CLOUD 2,91-0002,,3,"Name of Project: Red Cloud Grain, LLC
Tract 1, S1/2SE1/4, Section 2-T01N-R11
Tract 2, Blocks 16-19, Railroad Addition
Description: TIF funds used for the expansion of existing grain facilities.",2008,0,0,"343,490","182,860",0,0,0,0,,"343,490","182,860",2.220707,"4,060.78","7,627.91"
91-8614,WEBSTER,91,TIF RED CLOUD GRAIN LLC,9/6/2005,RED CLOUD,RED CLOUD 2,91-0002,,3,"Name of Project: Red Cloud Grain, LLC
Tract 1, S1/2SE1/4, Section 2-T01N-R11
Tract 2, Blocks 16-19, Railroad Addition
Description: TIF funds used for the expansion of existing grain facilities.",2009,0,0,"343,490","154,770",0,0,0,0,,"343,490","154,770",2.160523,"3,343.84","7,421.18"
91-8614,WEBSTER,91,TIF RED CLOUD GRAIN LLC,9/6/2005,RED CLOUD,RED CLOUD 2,91-0002,,3,"Name of Project: Red Cloud Grain, LLC
Tract 1, S1/2SE1/4, Section 2-T01N-R11
Tract 2, Blocks 16-19, Railroad Addition
Description: TIF funds used for the expansion of existing grain facilities.",2010,0,0,"343,490","222,630",0,0,0,0,,"343,490","222,630",2.201155,"4,900.44","7,560.75"
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",1994,0,0,0,0,0,0,0,0,,"34,900",0,0,0.00,0.00
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",1995,0,0,0,0,0,0,0,0,,"34,900",0,2.9212,0.00,"1,019.50"
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",1996,0,0,0,0,0,0,0,0,,"34,900","1,924,678",2.821605,"54,306.81",984.74
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",1997,0,0,0,0,0,0,0,0,,"34,900","1,924,678",2.814608,"54,172.14",982.30
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",1998,0,0,"34,900","1,470,405",0,0,0,0,,"34,900","1,470,405",2.493508,"36,664.66",870.23
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",1999,0,0,"34,900","1,470,405",0,0,0,0,,"34,900","1,470,405",1.959895,"28,818.39",684.00
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2000,0,0,"34,900","1,470,405",0,0,0,0,,"34,900","1,470,405",1.754393,"25,796.68",612.28
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2001,0,0,"34,900","1,439,126",0,0,0,0,,"34,900","1,439,126",1.735349,"24,973.86",605.64
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2002,0,0,"34,900","1,540,100",0,0,0,0,,"34,900","1,540,100",1.67074,"25,731.07",583.09
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2003,0,0,"34,900","1,540,100",0,0,0,0,,"34,900","1,540,100",1.817975,"27,998.63",634.47
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2004,0,0,"34,900","1,265,100",0,0,0,0,,"34,900","1,265,100",1.87007,"23,658.26",652.65
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2005,0,0,"34,900","1,265,100",0,0,0,0,,"34,900","1,265,100",1.913551,"24,208.34",667.83
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2006,0,0,"34,900","1,265,100",0,0,0,0,,"34,900","1,265,100",1.910664,"24,171.82",666.82
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2007,0,0,"34,900","1,265,100",0,0,0,0,,"34,900","1,265,100",1.930309,"24,420.34",673.68
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2008,0,0,"34,900","1,265,100",0,0,0,0,,"34,900","1,265,100",1.855296,"23,471.34",647.50
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2009,0,0,"34,900","896,576",0,0,0,0,,"34,900","896,576",1.834011,"16,443.30",640.07
93-0526,YORK,93,TIF YORK REDEVL APARTMENTS,12/1/1994,YORK,YORK 12,93-0012,,3,"Name of Project: Oak Hollow Apartments (York Partners, LLC)
Lot 8, West Oak Heights, 2nd platting, City of York.
Description: TIF funds used to build 52 apartments in two buildings for low to moderate income.",2010,0,0,"34,900","896,576",0,0,0,0,,"34,900","896,576",1.771246,"15,880.56",618.16
93-0528,YORK,93,TIF YORK REDEVL ORIG TOWN,2/1/1996,YORK,YORK 12,93-0012,,3,"Name of Project: Original Town (Downtown Business District)
Blocks 3,16,21,34,39,41,52,57,70,75,88,93 & 106, City of York.
Note: As per City of York, base value has changed property type and due to change of property the base value has had some changes.
Description: TIF funds used for various upgrades of downtown businesses including paving for renovation of old gas station into a Valentino's Pizza Restaurant; repair old sidewalk and replace parking lot for car parts business; replace driveways, sidewalks and parking lot for commercial business; sidewalk replacement with handicap curb cuts for commercial business; site acquisition, site work off street parking and landscaping for 2.5 story 6-unit apartment buidling; and, lighting, landscaping, canopies, demolition of old sidewalks and construct new ones, utility services, paving, site acquisition, parking and public infrastructure repair and improvements for 5 other businesses.",1996,0,0,0,0,0,0,0,0,,"27,143,449",0,2.821605,0.00,"765,880.91"
93-0528,YORK,93,TIF YORK REDEVL ORIG TOWN,2/1/1996,YORK,YORK 12,93-0012,,3,"Name of Project: Original Town (Downtown Business District)
Blocks 3,16,21,34,39,41,52,57,70,75,88,93 & 106, City of York.
Note: As per City of York, base value has changed property type and due to change of property the base value has had some changes.
Description: TIF funds used for various upgrades of downtown businesses including paving for renovation of old gas station into a Valentino's Pizza Restaurant; repair old sidewalk and replace parking lot for car parts business; replace driveways, sidewalks and parking lot for commercial business; sidewalk replacement with handicap curb cuts for commercial business; site acquisition, site work off street parking and landscaping for 2.5 story 6-unit apartment buidling; and, lighting, landscaping, canopies, demolition of old sidewalks and construct new ones, utility services, paving, site acquisition, parking and public infrastructure repair and improvements for 5 other businesses.",1997,0,0,0,0,0,0,0,0,,"27,143,449","557,351",2.814608,"15,687.24","763,981.69"
93-0528,YORK,93,TIF YORK REDEVL ORIG TOWN,2/1/1996,YORK,YORK 12,93-0012,,3,"Name of Project: Original Town (Downtown Business District)
Blocks 3,16,21,34,39,41,52,57,70,75,88,93 & 106, City of York.
Note: As per City of York, base value has changed property type and due to change of property the base value has had some changes.
Description: TIF funds used for various upgrades of downtown businesses including paving for renovation of old gas station into a Valentino's Pizza Restaurant; repair old sidewalk and replace parking lot for car parts business; replace driveways, sidewalks and parking lot for commercial business; sidewalk replacement with handicap curb cuts for commercial business; site acquisition, site work off street parking and landscaping for 2.5 story 6-unit apartment buidling; and, lighting, landscaping, canopies, demolition of old sidewalks and construct new ones, utility services, paving, site acquisition, parking and public infrastructure repair and improvements for 5 other businesses.",1998,"26,993,209","1,634,648","150,240","2,170,661",0,0,0,0,,"27,143,449","3,805,309",2.493508,"94,885.78","676,824.07"
93-0528,YORK,93,TIF YORK REDEVL ORIG TOWN,2/1/1996,YORK,YORK 12,93-0012,,3,"Name of Project: Original Town (Downtown Business District)
Blocks 3,16,21,34,39,41,52,57,70,75,88,93 & 106, City of York.
Note: As per City of York, base value has changed property type and due to change of property the base value has had some changes.
Description: TIF funds used for various upgrades of downtown businesses including paving for renovation of old gas station into a Valentino's Pizza Restaurant; repair old sidewalk and replace parking lot for car parts business; replace driveways, sidewalks and parking lot for commercial business; sidewalk replacement with handicap curb cuts for commercial business; site acquisition, site work off street parking and landscaping for 2.5 story 6-unit apartment buidling; and, lighting, landscaping, canopies, demolition of old sidewalks and construct new ones, utility services, paving, site acquisition, parking and public infrastructure repair and improvements for 5 other businesses.",1999,"5,664,446","1,674,866","19,848,108","3,980,489",0,0,0,0,,"25,512,554","5,655,355",1.959895,"110,839.02","500,019.27"
93-0528,YORK,93,TIF YORK REDEVL ORIG TOWN,2/1/1996,YORK,YORK 12,93-0012,,3,"Name of Project: Original Town (Downtown Business District)
Blocks 3,16,21,34,39,41,52,57,70,75,88,93 & 106, City of York.
Note: As per City of York, base value has changed property type and due to change of property the base value has had some changes.
Description: TIF funds used for various upgrades of downtown businesses including paving for renovation of old gas station into a Valentino's Pizza Restaurant; repair old sidewalk and replace parking lot for car parts business; replace driveways, sidewalks and parking lot for commercial business; sidewalk replacement with handicap curb cuts for commercial business; site acquisition, site work off street parking and landscaping for 2.5 story 6-unit apartment buidling; and, lighting, landscaping, canopies, demolition of old sidewalks and construct new ones, utility services, paving, site acquisition, parking and public infrastructure repair and improvements for 5 other businesses.",2000,"6,652,043","2,092,119","19,902,523","5,369,130",0,0,0,0,,"26,554,566","7,461,249",1.754393,"130,899.63","465,871.45"
